,open,high,low,close,simple_return,log_return,cum_return,equity_curve,rolling_peak,drawdown,SMA_20,SMA_50,signal,position,rolling_vol,position_size,strategy_return,equity,buy_hold,vol_regime,regime
2023-10-04,1.04646,1.05321,1.0451,1.0506,0.0039945719691902,0.0039866148497338,-0.1879734116555882,0.8120265883444118,1.2363580151491729,-0.19276398751993,1.062602,1.0787642,0,0.0,0.0038997339140823674,2.5642775174708463,0.0,1.1185173158205224,0.8120265883444973,Low Volatility,Low Volatility
2023-10-05,1.05062,1.0552,1.04998,1.05483,0.0040262707024556,0.004018186965515,-0.184703972793322,0.8152960272066779,1.2363580151491729,-0.19276398751993,1.0618625,1.077908,0,0.0,0.004040334175050163,2.475042797635877,0.0,1.1185173158205224,0.8152960272067638,Low Volatility,Low Volatility
2023-10-06,1.05483,1.06,1.04823,1.05857,0.0035455950247909,0.0035393242208671,-0.1818132632555262,0.8181867367444737,1.2363580151491729,-0.19276398751993,1.061296,1.07705,0,0.0,0.004146304481455086,2.4117862170340767,0.0,1.1185173158205224,0.8181867367445599,Low Volatility,Low Volatility
2023-10-09,1.05545,1.05744,1.05192,1.0565,-0.001955468226003,-0.0019573826501319,-0.1834132014221672,0.8165867985778328,1.2363580151491729,-0.19276398751993,1.060379,1.0761864,0,0.0,0.003974270391471478,2.5161851144953147,-0.0,1.1185173158205224,0.8165867985779188,Low Volatility,Low Volatility
2023-10-10,1.05654,1.06198,1.05542,1.0605,0.0037860861334595,0.0037789369486257,-0.1803215334673056,0.8196784665326944,1.2363580151491729,-0.19276398751993,1.059609,1.0753602,0,0.0,0.004090078524733978,2.444940834149488,0.0,1.1185173158205224,0.8196784665327808,Low Volatility,Low Volatility
2023-10-11,1.06046,1.06348,1.05799,1.062,0.0014144271570015,0.0014134277971471,-0.1791621579842324,0.8208378420157676,1.2363580151491729,-0.19276398751993,1.059063,1.074724,0,0.0,0.004086326835404534,2.4471855538716425,0.0,1.1185173158205224,0.8208378420158541,Low Volatility,Low Volatility
2023-10-12,1.06191,1.06397,1.0524,1.05297,-0.0085028248587571,-0.0085391801022473,-0.1861415983923326,0.8138584016076673,1.2363580151491729,-0.19276398751993,1.0585015,1.0738868,0,0.0,0.0041238863923725,2.4248970627551483,-0.0,1.1185173158205224,0.8138584016077531,Low Volatility,Low Volatility
2023-10-13,1.053,1.05584,1.04952,1.05043,-0.0024122244698329,-0.0024151385705326,-0.1881048075436697,0.8118951924563302,1.2363580151491729,-0.19276398751993,1.057725,1.072881,0,0.0,0.00411117124127548,2.432396855572848,-0.0,1.1185173158205224,0.8118951924564158,Low Volatility,Low Volatility
2023-10-16,1.05209,1.05628,1.05132,1.05585,0.0051597917043495,0.0051465255931459,-0.1839155974648323,0.8160844025351677,1.2363580151491729,-0.19276398751993,1.0570585,1.0719922,0,0.0,0.0042395774771957105,2.3587256168307014,0.0,1.1185173158205224,0.8160844025352537,Low Volatility,Low Volatility
2023-10-17,1.05589,1.05948,1.05326,1.05742,0.0014869536392481,0.001485849218365,-0.182702117792549,0.8172978822074509,1.2363580151491729,-0.19276398751993,1.056532,1.0712336,0,0.0,0.004263114655441045,2.345702803755682,0.0,1.1185173158205224,0.8172978822075372,Low Volatility,Low Volatility
2023-10-18,1.05742,1.05941,1.05228,1.05358,-0.00363148039568,-0.0036380902277813,-0.1856701190292162,0.8143298809707837,1.2363580151491729,-0.19276398751993,1.0558945,1.0703534,0,0.0,0.004315904451131382,2.317011442961527,-0.0,1.1185173158205224,0.8143298809708698,Low Volatility,Low Volatility
2023-10-19,1.05354,1.06166,1.05278,1.05807,0.0042616602441201,0.004252605087653,-0.1821997217498839,0.817800278250116,1.2363580151491729,-0.19276398751993,1.0555059999999998,1.0695545999999998,0,0.0,0.004450567135921355,2.2469046516090367,0.0,1.1185173158205224,0.8178002782502024,Low Volatility,Low Volatility
2023-10-20,1.05816,1.06036,1.05648,1.0593,0.0011624939748786,0.0011618188019634,-0.1812490338537641,0.8187509661462359,1.2363580151491729,-0.19276398751993,1.055255,1.0688534,0,0.0,0.004455457075930751,2.24443863549308,0.0,1.1185173158205224,0.8187509661463224,Low Volatility,Low Volatility
2023-10-23,1.05928,1.06779,1.05711,1.06674,0.0070235060889267,0.0069989561540849,-0.1754985314577213,0.8245014685422787,1.2363580151491729,-0.19276398751993,1.055631,1.068379,0,0.0,0.004599321040517202,2.1742339601663208,0.0,1.1185173158205224,0.8245014685423657,Low Volatility,Low Volatility
2023-10-24,1.06675,1.06943,1.05828,1.059,-0.0072557511671073,-0.0072822021551288,-0.1814809089503786,0.8185190910496214,1.2363580151491729,-0.19276398751993,1.055732,1.0677536,0,0.0,0.004880221208595559,2.0490874434927147,-0.0,1.1185173158205224,0.8185190910497078,High Volatility,High Volatility
2023-10-25,1.05911,1.06067,1.05634,1.05674,-0.0021340887629839,-0.0021363691753873,-0.1832277013448754,0.8167722986551246,1.2363580151491729,-0.19276398751993,1.056043,1.0671274,0,0.0,0.004690834993951579,2.1318166196197748,-0.0,1.1185173158205224,0.8167722986552107,Low Volatility,Low Volatility
2023-10-26,1.05668,1.05691,1.05218,1.05603,-0.0006718776614872,-0.0006721034724337,-0.1837764724068633,0.8162235275931367,1.2363580151491729,-0.19276398751993,1.0560269999999998,1.0665136,0,0.0,0.004528250377687247,2.2083584532504115,-0.0,1.1185173158205224,0.8162235275932227,Low Volatility,Low Volatility
2023-10-27,1.05596,1.0597,1.0535,1.05605,1.893885590353861e-05,1.893867656567144e-05,-0.1837610140670892,0.8162389859329108,1.2363580151491729,-0.19276398751993,1.055975,1.0658924,0,0.0,0.004525221840628141,2.2098364129286336,0.0,1.1185173158205224,0.8162389859329968,Low Volatility,Low Volatility
2023-10-30,1.05653,1.06251,1.05468,1.06147,0.0051323327493963,0.0051192072202379,-0.1795718039882516,0.8204281960117483,1.2363580151491729,-0.19276398751993,1.0566535,1.0653332,0,0.0,0.0041761817487114255,2.3945318000313405,0.0,1.1185173158205224,0.8204281960118348,Low Volatility,Low Volatility
2023-10-31,1.06145,1.06749,1.05571,1.05744,-0.0037966216661798,-0.0038038471282463,-0.1826866594527747,0.8173133405472253,1.2363580151491729,-0.19276398751993,1.0572045,1.064793,0,0.0,0.0042711580386097054,2.341285410093389,-0.0,1.1185173158205224,0.8173133405473115,Low Volatility,Low Volatility
2023-11-01,1.0574,1.05806,1.05165,1.0567,-0.0006998032985322,-0.0007000482751575,-0.1832586180244241,0.8167413819755759,1.2363580151491729,-0.19276398751993,1.0575095,1.0642032,0,0.0,0.004199278606373418,2.381361404509476,-0.0,1.1185173158205224,0.8167413819756622,Low Volatility,Low Volatility
2023-11-02,1.0567,1.06676,1.0567,1.06211,0.0051197123119146,0.0051066511454782,-0.1790771371154735,0.8209228628845264,1.2363580151491729,-0.19276398751993,1.0578735,1.0638202,0,0.0,0.004257094572741158,2.34901993111254,0.0,1.1185173158205224,0.8209228628846131,Low Volatility,Low Volatility
2023-11-03,1.06203,1.07467,1.06144,1.073,0.0102531752831627,0.0102009680382353,-0.1706600711083628,0.8293399288916372,1.2363580151491729,-0.19276398751993,1.058595,1.0636941999999998,0,0.0,0.004756774963041437,2.10226468094385,0.0,1.1185173158205224,0.8293399288917248,High Volatility,High Volatility
2023-11-06,1.07243,1.07563,1.07158,1.07173,-0.0011835973904937,-0.0011842983950778,-0.1716416756840312,0.8283583243159688,1.2363580151491729,-0.19276398751993,1.0593565,1.0634914,0,0.0,0.004737290466039876,2.1109113050354016,-0.0,1.1185173158205224,0.8283583243160564,High Volatility,High Volatility
2023-11-07,1.07168,1.07221,1.0664,1.06998,-0.0016328739514618,-0.0016342085431437,-0.1729942804142833,0.8270057195857167,1.2363580151491729,-0.19276398751993,1.0598305,1.063134,0,0.0,0.004707967815338879,2.1240587005330243,-0.0,1.1185173158205224,0.8270057195858042,Low Volatility,Low Volatility
2023-11-08,1.06993,1.0716,1.0659,1.0709,0.0008598291556851,0.0008594597143524,-0.1722831967846652,0.8277168032153348,1.2363580151491729,-0.19276398751993,1.0602755,1.0627064,0,0.0,0.0047036543597995025,2.126006554704895,0.0,1.1185173158205224,0.8277168032154224,Low Volatility,Low Volatility
2023-11-09,1.07076,1.07254,1.06598,1.06671,-0.0039125968811279,-0.003920271112294,-0.1755217189673827,0.8244782810326172,1.2363580151491729,-0.19276398751993,1.0609625,1.0623576,0,0.0,0.004343124169674635,2.3024900070377563,-0.0,1.1185173158205224,0.8244782810327046,Low Volatility,Low Volatility
2023-11-10,1.06671,1.0693,1.06559,1.06848,0.0016593075906292,0.0016579324607545,-0.1741536558973564,0.8258463441026436,1.2363580151491729,-0.19276398751993,1.061865,1.0621806,0,0.0,0.004286726095050324,2.332782589385993,0.0,1.1185173158205224,0.8258463441027312,Low Volatility,Low Volatility
2023-11-13,1.06826,1.07061,1.06647,1.06987,0.0013009134471397,0.0013000679924041,-0.173079301283042,0.826920698716958,1.2363580151491729,-0.19276398751993,1.062566,1.0619904,1,0.0,0.004168259616961568,2.399082811278787,0.0,1.1185173158205224,0.8269206987170457,Low Volatility,Low Volatility
2023-11-14,1.06975,1.08875,1.06927,1.08787,0.0168244740015139,0.0166845102351397,-0.1591667954861648,0.8408332045138351,1.2363580151491729,-0.168155352863571,1.0640885,1.0623026,1,1.0,0.005518925163752328,1.811947019263617,0.0304850555177213,1.1526153782908437,0.8408332045139244,High Volatility,High Volatility
2023-11-15,1.08788,1.08861,1.08313,1.08468,-0.0029323356651068,-0.0029366433845138,-0.1616324006801668,0.8383675993198332,1.2363580151491729,-0.1726006384120916,1.0656435,1.0625512,1,1.0,0.005487268927950248,1.8224002015034224,-0.0053438891069663,1.1464559295262735,0.8383675993199222,High Volatility,High Volatility
2023-11-16,1.08453,1.08955,1.08299,1.08517,0.0004517461371094,0.0004516441305427,-0.1612536713556963,0.8387463286443037,1.2363580151491729,-0.1719149724024315,1.0669985,1.0628622,1,1.0,0.005451261403922351,1.834437804212561,0.0008287001918204,1.1474059977749858,0.8387463286443927,High Volatility,High Volatility
2023-11-17,1.08501,1.09148,1.08246,1.09138,0.0057226056746868,0.005706293768318,-0.1564538568557737,0.8435461431442263,1.2363580151491729,-0.1633623297416119,1.0686025,1.0632918,1,1.0,0.00554074835812087,1.8048103529811763,0.0103282179677035,1.1592566570174565,0.8435461431443159,High Volatility,High Volatility
2023-11-20,1.09095,1.09518,1.0897,1.09394,0.0023456541259687,0.0023429073737779,-0.1544751893646624,0.8455248106353376,1.2363580151491729,-0.159723007978783,1.0699625,1.0636738,1,1.0,0.005392385535201989,1.854466809674323,0.0043499377235845,1.164299351281133,0.8455248106354274,High Volatility,High Volatility
2023-11-21,1.09386,1.09651,1.08998,1.0911,-0.0025961204453626,-0.002599496209906,-0.1566702736126142,0.8433297263873858,1.2363580151491729,-0.1640028532636236,1.0715675,1.0639778,1,1.0,0.0050970540605309225,1.9619175863632836,-0.0050933743580741,1.158369138820195,0.8433297263874754,High Volatility,High Volatility
2023-11-22,1.091,1.0923,1.08522,1.08883,-0.0020804692512144,-0.0020826364337264,-0.1584247951769982,0.8415752048230017,1.2363580151491729,-0.1674164912716856,1.073172,1.064296,1,1.0,0.005095052122633821,1.96268845917726,-0.0040833129890316,1.1536391550695575,0.8415752048230912,High Volatility,High Volatility
2023-11-23,1.08864,1.09304,1.08815,1.09035,0.0013959938649743,0.0013950203714275,-0.1572499613541508,0.8427500386458492,1.2363580151491729,-0.1651237428696235,1.074888,1.064819,1,1.0,0.005069380788656128,1.9726275095327688,0.0027537759011872,1.1568160187734542,0.8427500386459388,High Volatility,High Volatility
2023-11-24,1.09031,1.09486,1.08947,1.09367,0.0030448938414271,0.003040267540858,-0.1546838769516155,0.8453161230483844,1.2363580151491729,-0.1601042448868122,1.076769,1.0653732,1,1.0,0.005064469758519994,1.974540371808308,0.0060122658177682,1.1637711041805727,0.8453161230484743,High Volatility,High Volatility
2023-11-27,1.09426,1.09594,1.09247,1.09531,0.0014995382519407,0.001498415067155,-0.1534162930901222,0.8465837069098777,1.2363580151491729,-0.1575863700581471,1.078461,1.0658958,1,1.0,0.00500205887161828,1.9991767903292927,0.0029978420694908,1.167259906155943,0.8465837069099676,High Volatility,High Volatility
2023-11-28,1.09518,1.1009,1.09342,1.09927,0.0036154148140707,0.0036088949119734,-0.1503555418148093,0.8496444581851906,1.2363580151491729,-0.1513130784576401,1.0805525,1.0665222,1,1.0,0.004854986681984694,2.0597378849888117,0.0074468068624912,1.1759522652354155,0.8496444581852809,High Volatility,High Volatility
2023-11-29,1.09908,1.10171,1.096,1.09692,-0.0021377823464663,-0.002140070665013,-0.1521718967382905,0.8478281032617094,1.2363580151491729,-0.1550106848149151,1.0825635,1.067134,1,1.0,0.004906709214680021,2.038025805581007,-0.0043568555888138,1.1708288110364466,0.8478281032617995,High Volatility,High Volatility
2023-11-30,1.09675,1.0984,1.0879,1.08861,-0.0075757575757574,-0.0076045993852191,-0.1585948369145156,0.8414051630854844,1.2363580151491729,-0.1671503274011796,1.0838885,1.0675894,1,1.0,0.0052731653015801565,1.896394182257742,-0.0143666225928613,1.1540079553874374,0.8414051630855739,High Volatility,High Volatility
2023-12-01,1.0886,1.09127,1.08287,1.08818,-0.0003949991273276,-0.0003950771600321,-0.1589271912196633,0.8410728087803366,1.2363580151491729,-0.1678306933214248,1.0846475,1.0680666,1,1.0,0.004835264143639886,2.0681393410851405,-0.0008169132349205,1.153065231015478,0.8410728087804261,High Volatility,High Volatility
2023-12-04,1.08765,1.0895,1.08039,1.08359,-0.0042180521604879,-0.0042269732377195,-0.1624748801978669,0.8375251198021331,1.2363580151491729,-0.1749300330139207,1.0852404999999998,1.068554,1,1.0,0.004944309885097485,2.0225269516663467,-0.0085311241781212,1.1432282883442109,0.8375251198022222,High Volatility,High Volatility
2023-12-05,1.0836,1.08474,1.07778,1.07965,-0.0036360616100186,-0.003642688149916,-0.1655201731334057,0.8344798268665943,1.2363580151491729,-0.1809169289416692,1.085724,1.0690074,1,1.0,0.00501095270193816,1.995628495182593,-0.0072562281591926,1.134932763045942,0.8344798268666831,High Volatility,High Volatility
2023-12-06,1.07965,1.08047,1.07583,1.07643,-0.0029824480155605,-0.0029869043764254,-0.1680089658370693,0.8319910341629306,1.2363580151491729,-0.1857369134115775,1.0860005,1.0695256,1,1.0,0.0050682169104657015,1.9730805087190189,-0.0058846100477701,1.1282541263049783,0.8319910341630193,High Volatility,High Volatility
2023-12-07,1.07621,1.08175,1.07548,1.07936,0.002721960554797,0.0027182627288704,-0.1657443190601331,0.8342556809398669,1.2363580151491729,-0.1813011905424682,1.086633,1.0699858,1,1.0,0.004996687278089689,2.001325967276294,0.005447530340217,1.1344003248894998,0.8342556809399558,High Volatility,High Volatility
2023-12-08,1.07918,1.08007,1.0723,1.07608,-0.0030388378298252,-0.0030434644729595,-0.1682794867831197,0.8317205132168802,1.2363580151491729,-0.1862233853627028,1.087013,1.0703656,1,1.0,0.005054438120135024,1.9784592792151665,-0.0060122169024477,1.1275800640820568,0.8317205132169689,High Volatility,High Volatility
2023-12-11,1.0759,1.0779,1.07414,1.0764,0.0002973756598023,0.0002973314524247,-0.1680321533467307,0.8319678466532693,1.2363580151491729,-0.1857441497271899,1.0873395,1.0709356,1,1.0,0.005049652817458834,1.9803341658312967,0.0005889031791931,1.1282440995665894,0.831967846653358,High Volatility,High Volatility
2023-12-12,1.07631,1.08281,1.0757,1.07943,0.0028149386845037,0.0028109841640219,-0.1656902148709231,0.8343097851290768,1.2363580151491729,-0.1788679088511407,1.0869174999999998,1.0715958,1,1.0,0.0033117972636662924,3.0,0.0084448160535111,1.1377719134508886,0.8343097851291659,Low Volatility,Low Volatility
2023-12-13,1.07937,1.08966,1.07729,1.08742,0.0074020547881754,0.0073747940217695,-0.1595146081310868,0.8404853918689131,1.2363580151491729,-0.162347508685537,1.0870545,1.0723322,1,1.0,0.0036791268165935215,2.718036234820232,0.0201190531263853,1.160662807023316,0.8404853918690028,Low Volatility,Low Volatility
2023-12-14,1.08728,1.10092,1.087,1.09921,0.0108421768957716,0.0107838219136335,-0.1504019168341321,0.8495980831658678,1.2363580151491729,-0.1416655396079771,1.0877564999999998,1.0732198,1,1.0,0.0043912532960264684,2.277254197349249,0.0246903928442989,1.1893200276884883,0.8495980831659585,Low Volatility,Low Volatility
2023-12-15,1.09912,1.10038,1.08885,1.08922,-0.0090883452661456,-0.0091298962205281,-0.1581233575513991,0.8418766424486008,1.2363580151491729,-0.1581676639831597,1.0876485,1.0738328,1,1.0,0.00472717315208524,2.115429174746608,-0.0192257507261746,1.1664544573025026,0.8418766424486909,High Volatility,High Volatility
2023-12-18,1.0897,1.09312,1.08914,1.09235,0.0028736159820788,0.002869495040454,-0.15570412737672,0.84429587262328,1.2363580151491729,-0.1530672234750537,1.087569,1.0745498,1,1.0,0.00474292926496077,2.1084016735979536,0.0060587367458927,1.1735216977853715,0.8442958726233702,High Volatility,High Volatility
2023-12-19,1.09228,1.09873,1.09145,1.09805,0.0052181077493478,0.0052045406012003,-0.1512985005410421,0.8487014994589579,1.2363580151491729,-0.1439437502917037,1.0879165,1.0753008,1,1.0,0.0048439737757180485,2.0644207551511045,0.0107723699403684,1.1861633076469649,0.8487014994590486,High Volatility,High Volatility
2023-12-20,1.09787,1.09843,1.09296,1.09413,-0.0035699649378443,-0.00357635246938,-0.1543283351368065,0.8456716648631935,1.2363580151491729,-0.1501881209333259,1.0881815,1.0759434,1,1.0,0.004894153425023425,2.043254293760138,-0.0072943461878235,1.177511021845694,0.8456716648632839,High Volatility,High Volatility
2023-12-21,1.09413,1.10126,1.09347,1.10109,0.0063612185023715,0.0063410713471196,-0.1489488328953474,0.8510511671046526,1.2363580151491729,-0.139541708277984,1.0887185,1.0769058,1,1.0,0.005077615553386996,1.9694283458166808,0.0125279640325039,1.192262837575254,0.8510511671047436,High Volatility,High Volatility
2023-12-22,1.10109,1.10401,1.09935,1.1011,9.08190974402423e-06,9.081868503731625e-06,-0.1489411037254602,0.8510588962745398,1.2363580151491729,-0.1395262119312327,1.08909,1.0779192,1,1.0,0.005042868922170405,1.9829982008923783,1.8009410683067008e-05,1.192284309526338,0.8510588962746308,High Volatility,High Volatility
2023-12-25,1.1016,1.10202,1.09913,1.1008,-0.0002724548179093,-0.0002724919404662,-0.1491729788220748,0.8508270211779252,1.2363580151491729,-0.1399916310919068,1.0893644999999998,1.0788182,1,1.0,0.005037184736968121,1.9852359050105028,-0.0005408870870066,1.191639418339275,0.8508270211780162,High Volatility,High Volatility
2023-12-26,1.1011,1.1045,1.10073,1.10417,0.0030614098837209,0.0030567333106565,-0.1465682485701038,0.8534317514298961,1.2363580151491729,-0.1347461656139858,1.0896095,1.0797532,1,1.0,0.005019264985614697,1.992323582966864,0.0060993191084649,1.1989076074139515,0.8534317514299875,High Volatility,High Volatility
2023-12-27,1.10417,1.11226,1.10284,1.11044,0.0056784734234764,0.0056624116687447,-0.1417220590508582,0.8582779409491418,1.2363580151491729,-0.1251647365351455,1.0902854999999998,1.0808904,1,1.0,0.0051279625019326385,1.9500922630052728,0.0110735470888023,1.2121837672597733,0.8582779409492337,High Volatility,High Volatility
2023-12-28,1.11044,1.11395,1.10549,1.10593,-0.0040614531176831,-0.0040697232184095,-0.1452079146699647,0.8547920853300353,1.2363580151491729,-0.1324357113365919,1.0911515,1.0818476,1,1.0,0.004886693332442316,2.046373553587024,-0.0083112502491602,1.2021090046221077,0.8547920853301267,High Volatility,High Volatility
2023-12-29,1.10594,1.10842,1.10338,1.10374,-0.001980233830351,-0.0019821970855936,-0.1469006028752516,0.8530993971247484,1.2363580151491729,-0.1359276437492577,1.0919295,1.0827364,1,1.0,0.004919855115707193,2.032580180679279,-0.004024984036682,1.1972705350681516,0.8530993971248397,High Volatility,High Volatility
2024-01-01,1.104,1.1046,1.1034,1.1044,0.0005979669124975,0.0005977882015219,-0.1463904776626994,0.8536095223373006,1.2363580151491729,-0.1348469955810486,1.09297,1.0834896,1,1.0,0.004781266412526833,2.091496088525872,0.0012506454585564,1.198767896025498,0.8536095223373921,High Volatility,High Volatility
2024-01-02,1.10438,1.10454,1.0938,1.09416,-0.0092720028975009,-0.0093152554827037,-0.1543051476271453,0.8456948523728547,1.2363580151491729,-0.1502344728524853,1.0936955000000002,1.0841928,1,1.0,0.0052131359951020405,1.918231177816082,-0.0177858450387872,1.1774467959893151,0.8456948523729455,High Volatility,High Volatility
2024-01-03,1.09414,1.09654,1.08928,1.09215,-0.0018370256635227,-0.0018387150644659,-0.1558587107744633,0.8441412892255367,1.2363580151491729,-0.1532498459232967,1.0944815,1.084901,1,1.0,0.005176941773665165,1.9316423551196735,-0.0035484765791022,1.1732686536106085,0.8441412892256274,High Volatility,High Volatility
2024-01-04,1.09209,1.09722,1.09142,1.09447,0.0021242503319141,0.0021219973022795,-0.1540655433606436,0.8459344566393564,1.2363580151491729,-0.149768428351684,1.095237,1.0856698,1,1.0,0.005166600267983615,1.935508744883554,0.0041115050937415,1.1780925536562554,0.8459344566394473,High Volatility,High Volatility
2024-01-05,1.0944,1.09984,1.08767,1.09392,-0.0005025263369484,-0.0005026526456255,-0.1544906477044371,0.8455093522955629,1.2363580151491729,-0.1506061188485385,1.096129,1.0864272,1,1.0,0.0051004966495703736,1.9605933866934944,-0.0009852498128603,1.1769318381882334,0.8455093522956539,High Volatility,High Volatility
2024-01-08,1.09446,1.09788,1.09224,1.09495,0.0009415679391546,0.0009411249421153,-0.1536945432060601,0.8463054567939399,1.2363580151491729,-0.1490376374428796,1.0970565,1.0870968,1,1.0,0.00509895777738214,1.9611850963657336,0.0018465890094857,1.179105147585546,0.8463054567940309,High Volatility,High Volatility
2024-01-09,1.09501,1.09663,1.09101,1.0931,-0.0016895748664323,-0.0016910038078094,-0.1551244396351837,0.8448755603648163,1.2363580151491729,-0.1518524426323652,1.0977400000000002,1.08781,1,1.0,0.005107865458778426,1.957764956947702,-0.0033077904656407,1.1752049148203745,0.8448755603649072,High Volatility,High Volatility
2024-01-10,1.09294,1.09731,1.09226,1.09724,0.0037873936510841,0.0037802395336995,-0.1519245633019018,0.8480754366980982,1.2363580151491729,-0.1453187120958317,1.098231,1.0886208000000002,1,1.0,0.0049164388644361255,2.033992545363811,0.0077035304526632,1.1842581416698128,0.8480754366981894,High Volatility,High Volatility
2024-01-11,1.09722,1.09999,1.093,1.09723,-9.113776384461758e-06,-9.113817915174084e-06,-0.151932292471789,0.8480677075282109,1.2363580151491729,-0.145336970075834,1.098132,1.0893232,1,1.0,0.004266284735190735,2.3439598200078704,-2.136232565371496e-05,1.1842328431617324,0.8480677075283022,Low Volatility,Low Volatility
2024-01-12,1.09715,1.0987,1.09356,1.09483,-0.0021873262670543,-0.0021897219592313,-0.153787293244706,0.8462127067552939,1.2363580151491729,-0.1503261734356462,1.0984125,1.0897598000000002,1,1.0,0.0037469446723529098,2.668841115745768,-0.0058376262750652,1.1773197344006965,0.846212706755385,Low Volatility,Low Volatility
2024-01-15,1.0953,1.09676,1.0933,1.09483,0.0,0.0,-0.153787293244706,0.8462127067552939,1.2363580151491729,-0.1503261734356462,1.0985365,1.0902218,1,1.0,0.003696346287463918,2.705374232364212,0.0,1.1773197344006965,0.846212706755385,Low Volatility,Low Volatility
2024-01-16,1.09482,1.0951,1.0862,1.08751,-0.0066859695112483,-0.0067084207334821,-0.1594450456021029,0.8405549543978971,1.2363580151491729,-0.1653175027264748,1.0980095,1.0905724,1,1.0,0.003789452682084962,2.6389035142927253,-0.0176436284396871,1.1565475424522191,0.8405549543979876,Low Volatility,Low Volatility
2024-01-17,1.0874,1.08845,1.08443,1.08827,0.0006988441485595,0.0006986000706959,-0.1588576286906792,0.8411423713093208,1.2363580151491729,-0.1637518375350145,1.0977165,1.0909198,1,1.0,0.003725655921241755,2.68409112687653,0.0018757613782181,1.158716949664424,0.8411423713094114,Low Volatility,Low Volatility
2024-01-18,1.08811,1.09068,1.08464,1.08762,-0.0005972782489639,-0.0005974566906737,-0.1593600247333442,0.8406399752666558,1.2363580151491729,-0.1652278951267375,1.097043,1.091338,1,1.0,0.003383830285330317,2.955230953323014,-0.0017650951690846,1.156671703974235,0.8406399752667463,Low Volatility,Low Volatility
2024-01-19,1.08757,1.08983,1.08654,1.0896,0.0018204887736523,0.001818833692365,-0.1578296490956878,0.8421703509043121,1.2363580151491729,-0.1607911648803815,1.0964680000000002,1.0917604,1,1.0,0.0034252549988317894,2.919490666654185,0.0053148999834266,1.1628192983945176,0.8421703509044028,Low Volatility,Low Volatility
2024-01-22,1.08901,1.09095,1.08797,1.08824,-0.0012481644640233,-0.0012489440700731,-0.1588808162003406,0.8411191837996593,1.2363580151491729,-0.1638463493179927,1.09584,1.0921278,1,1.0,0.0034285021650270375,2.9167255899694435,-0.0036405532327072,1.158585992838693,0.8411191837997499,Low Volatility,Low Volatility
2024-01-23,1.0882,1.09162,1.08214,1.08541,-0.0026005292950085,-0.0026039165450186,-0.1610681712784053,0.8389318287215947,1.2363580151491729,-0.1703453651104571,1.0949019999999998,1.0920786,1,1.0,0.0033458020924462656,2.988819937251146,-0.007772513804327,1.1495808672158545,0.838931828721685,Low Volatility,Low Volatility
2024-01-24,1.0854,1.09323,1.08462,1.08843,0.0027823587400153,0.0027784951448821,-0.1587339619724848,0.8412660380275152,1.2363580151491729,-0.1634201746367198,1.0938015,1.0921536,1,1.0,0.00310212744308501,3.0,0.0083470762200459,1.1591765063356114,0.8412660380276058,Low Volatility,Low Volatility
2024-01-25,1.08843,1.09018,1.08214,1.08454,-0.0035739551464034,-0.0035803569818978,-0.1617406090585876,0.8382593909414123,1.2363580151491729,-0.1723898709534229,1.092732,1.092141,1,1.0,0.0030785983180641853,3.0,-0.0107218654392102,1.1467479718143871,0.8382593909415027,Low Volatility,Low Volatility
2024-01-26,1.08449,1.08854,1.08125,1.08512,0.0005347889427775,0.0005346459941335,-0.1612923172051327,0.8387076827948673,1.2363580151491729,-0.1710620807155885,1.0918009999999998,1.0920158,0,1.0,0.003086582922699279,3.0,0.0016043668283325,1.148587776220824,0.8387076827949577,Low Volatility,Low Volatility
2024-01-29,1.0843,1.08501,1.07956,1.08328,-0.0016956649955766,-0.0016971042627052,-0.1627144844643691,0.8372855155356309,1.2363580151491729,-0.1710620807155885,1.090745,1.0918025999999998,0,0.0,0.0030726955690506793,3.0,-0.0,1.148587776220824,0.8372855155357211,Low Volatility,Low Volatility
2024-01-30,1.0832,1.08573,1.08117,1.08447,0.0010985156192304,0.0010979126924568,-0.1617947132477978,0.8382052867522022,1.2363580151491729,-0.1710620807155885,1.0902605,1.09167,0,0.0,0.0023970179223870972,3.0,0.0,1.148587776220824,0.8382052867522924,Low Volatility,Low Volatility
2024-01-31,1.08446,1.08874,1.07947,1.0818,-0.0024620321447342,-0.0024650679296989,-0.1638584016076679,0.836141598392332,1.2363580151491729,-0.1710620807155885,1.089743,1.0915294,0,0.0,0.0024201258402206985,3.0,-0.0,1.148587776220824,0.8361415983924222,Low Volatility,Low Volatility
2024-02-01,1.0818,1.0875,1.07797,1.08713,0.0049269735625807,0.0049148757491363,-0.1597387540578149,0.8402612459421851,1.2363580151491729,-0.1710620807155885,1.089376,1.091465,0,0.0,0.0026487883574163925,3.0,0.0,1.148587776220824,0.8402612459422757,Low Volatility,Low Volatility
2024-02-02,1.08714,1.08974,1.07802,1.07849,-0.0079475315739607,-0.0079792815374661,-0.1664167568403161,0.8335832431596839,1.2363580151491729,-0.1710620807155885,1.0886045,1.0911614,0,0.0,0.003149649655630638,3.0,-0.0,1.148587776220824,0.833583243159774,Low Volatility,Low Volatility
