,open,high,low,close,simple_return,log_return,cum_return,equity_curve,rolling_peak,drawdown,SMA_20,SMA_50,RSI_14,EMA_12,EMA_26,MACD,MACD_signal,SMA_signal,SMA_position,SMA_return,SMA_equity,RSI_signal,RSI_position,RSI_return,RSI_equity,MACD_signal_bin,MACD_position,MACD_return,MACD_equity
2007-04-13,1.3483,1.3551,1.3481,1.3527,0.0034122097767228,0.0034064013981298,0.0455248106353369,1.045524810635337,1.045524810635337,0.0,1.336935,1.3226180000000003,69.27592954990197,1.3410327107856297,1.3340329261204669,0.006999784665162823,0.00616176227629712,1,1.0,0.0034122097767228,1.0132584269662928,0,0.0,0.0,1.0,1,1.0,0.0034122097767228,1.0090722515976076
2007-04-16,1.3541,1.3576,1.353,1.3534,0.0005174835514156,0.0005173497029769,0.0460658525274377,1.0460658525274378,1.0460658525274378,0.0,1.3380949999999998,1.32383,68.4738955823291,1.3429353706647635,1.3354675241856175,0.007467846479146001,0.006422979116866897,1,1.0,0.0005174835514156,1.0137827715355812,0,0.0,0.0,1.0,1,1.0,0.0005174835514156,1.0095944298899993
2007-04-17,1.3534,1.3593,1.3522,1.3566,0.0023644155460322,0.002361624713854,0.0485391868913271,1.0485391868913272,1.0485391868913272,0.0,1.33934,1.3249959999999998,75.65922920892476,1.345037621331723,1.3370328927644606,0.00800472856726242,0.0067393290069460016,1,1.0,0.0023644155460322,1.0161797752808996,0,0.0,0.0,1.0,1,1.0,0.0023644155460322,1.0119815306552187
2007-04-18,1.3566,1.3615,1.3545,1.3606,0.0029485478401887,0.0029442093989812,0.0516308548461887,1.0516308548461888,1.0516308548461888,0.0,1.34047,1.326184,76.74418604651142,1.3474318334345348,1.3387786044115375,0.008653229022997255,0.007122109010156252,1,1.0,0.0029485478401887,1.0191760299625476,0,0.0,0.0,1.0,1,1.0,0.0029485478401887,1.014965406611743
2007-04-19,1.3608,1.3619,1.356,1.3611,0.0003674849331176,0.0003674174270674,0.0520173133405463,1.0520173133405464,1.0520173133405464,0.0,1.3418750000000002,1.327326,75.951903807615,1.34953462829076,1.3404320411217938,0.00910258716896628,0.007518204641918259,1,1.0,0.0003674849331176,1.0195505617977536,0,0.0,0.0,1.0,1,1.0,0.0003674849331176,1.0153383911063085
2007-04-20,1.361,1.3637,1.3586,1.3588,-0.0016898097127323,-0.001691239051599,0.0502396042665009,1.050239604266501,1.0520173133405464,-0.0016898097127322,1.3434,1.328492,71.90569744597232,1.3509600700921816,1.3417926306683274,0.009167439423854118,0.007848051598305431,1,1.0,-0.0016898097127323,1.0178277153558062,0,0.0,-0.0,1.0,1,1.0,-0.0016898097127323,1.0136226624313072
2007-04-23,1.3594,1.3607,1.3542,1.3576,-0.0008831321754489,-0.0008835223664123,0.0493121038800423,1.0493121038800424,1.0520173133405464,-0.0025714495628536,1.34463,1.329712,75.30864197530838,1.3519815977703074,1.342963546915118,0.009018050855189363,0.008082051449682218,1,1.0,-0.0008831321754489,1.0169288389513118,0,0.0,-0.0,1.0,1,1.0,-0.0008831321754489,1.0127274996443498
2007-04-24,1.3575,1.3643,1.3547,1.3636,0.0044195639363582,0.0044098263437314,0.0539496058123347,1.0539496058123348,1.0539496058123348,0.0,1.34606,1.3309099999999998,76.37795275590524,1.3537690442671833,1.3444921730695538,0.009276871197629433,0.008321015399271662,1,1.0,0.0044195639363582,1.0214232209737837,0,0.0,0.0,1.0,1,1.0,0.0044195639363582,1.0172033135791363
2007-04-25,1.3639,1.3665,1.3621,1.3637,7.333528894104546e-05,7.33326000402035e-05,0.0540268975112063,1.0540268975112064,1.0540268975112064,0.0,1.34768,1.331926,73.21428571428542,1.3552968836106936,1.3459149750644017,0.00938190854629184,0.008533194028675698,1,1.0,7.333528894104546e-05,1.0214981273408248,0,0.0,0.0,1.0,1,1.0,7.333528894104546e-05,1.0172779104780494
2007-04-26,1.3636,1.3654,1.3584,1.3602,-0.0025665468944781,-0.0025698461222497,0.0513216880507025,1.0513216880507026,1.0540268975112064,-0.0025665468944781,1.34904,1.3328499999999999,75.92592592592568,1.3560512092090482,1.346973125059631,0.009078084149417132,0.008642172052823985,1,1.0,-0.0025665468944781,1.018876404494383,0,0.0,-0.0,1.0,1,1.0,-0.0025665468944781,1.0146670190160907
2007-04-27,1.3598,1.3678,1.3586,1.3649,0.003455374209675,0.0034494181206114,0.0549543978976649,1.054954397897665,1.054954397897665,0.0,1.350525,1.3338740000000002,82.59911894273128,1.3574125616384254,1.3483010417218806,0.009111519916544797,0.008736041625568148,1,1.0,0.003455374209675,1.0223970037453194,0,0.0,0.0,1.0,1,1.0,0.003455374209675,1.0181730732650067
2007-04-30,1.3631,1.3679,1.3589,1.3646,-0.0002197963220748,-0.0002198204808264,0.0547225228010503,1.0547225228010504,1.054954397897665,-0.0002197963220748,1.35193,1.334856,77.8975741239892,1.35851832138636,1.3495083719647043,0.009009949421655783,0.008790823184785676,1,1.0,-0.0002197963220748,1.0221722846441958,0,0.0,-0.0,1.0,1,1.0,-0.0002197963220748,1.0179492825682674
2007-05-01,1.3647,1.3673,1.3591,1.3604,-0.003077825003664,-0.0030825712482828,0.0514762714484458,1.0514762714484458,1.054954397897665,-0.0032969448311229,1.3533,1.3357899999999998,71.53465346534676,1.358807810403843,1.350315159226578,0.008492651177264943,0.008731188783281529,1,1.0,-0.003077825003664,1.0190262172284656,0,0.0,-0.0,1.0,0,1.0,-0.003077825003664,1.0148162128139169
2007-05-02,1.3602,1.3613,1.3561,1.3592,-0.0008820935019112,-0.0008824827753181,0.0505487710619871,1.0505487710619872,1.054954397897665,-0.0041761301194226,1.35442,1.336696,65.20547945205475,1.35886814726479,1.3509732955801648,0.007894851684625337,0.008563921363550291,1,1.0,-0.0008820935019112,1.0181273408239713,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0148162128139169
2007-05-03,1.3591,1.362,1.3546,1.355,-0.0030900529723366,-0.0030948370439209,0.0473025197093823,1.0473025197093824,1.054954397897665,-0.007253278628471,1.355025,1.3375460000000001,53.185595567867004,1.3582730476855915,1.3512715699816342,0.007001477703957315,0.008251432631631696,1,1.0,-0.0030900529723366,1.014981273408241,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0148162128139169
2007-05-04,1.3551,1.3609,1.3533,1.359,0.0029520295202951,0.0029476808373423,0.0503941876642439,1.050394187664244,1.054954397897665,-0.004322661000806,1.356085,1.338396,57.10659898477165,1.358384886503193,1.351844046279291,0.006540840223902,0.007909314150085757,1,1.0,0.0029520295202951,1.017977528089889,0,0.0,0.0,1.0,0,0.0,0.0,1.0148162128139169
2007-05-07,1.36,1.3626,1.3591,1.3601,0.0008094186902134,0.000809091287564,0.0512443963518309,1.051244396351831,1.054954397897665,-0.0035167411531981,1.357325,1.3392220000000001,54.691689008042985,1.3586487501180864,1.3524555984067508,0.006193151711335609,0.007566081662335728,1,1.0,0.0008094186902134,1.0188014981273423,0,0.0,0.0,1.0,0,0.0,0.0,1.0148162128139169
2007-05-08,1.36,1.3621,1.3516,1.3543,-0.0042643923240938,-0.004273510777382,0.0467614778172815,1.0467614778172816,1.054954397897665,-0.0077661367133123,1.357845,1.3398299999999999,41.94373401534529,1.3579797116383807,1.3525922207469914,0.005387490891389346,0.007130363508146452,1,1.0,-0.0042643923240938,1.0144569288389529,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0148162128139169
2007-05-09,1.3543,1.3566,1.3519,1.3527,-0.0011814221368973,-0.0011821205661774,0.0455248106353369,1.045524810635337,1.054954397897665,-0.0089383837643783,1.35833,1.3404340000000001,39.5522388059702,1.3571674483093992,1.3526002043953624,0.004567243914036734,0.0066177395893245086,1,1.0,-0.0011814221368973,1.0132584269662936,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0148162128139169
2007-05-10,1.3527,1.3563,1.3465,1.3479,-0.0035484586382789,-0.0035547693509241,0.0418148090895031,1.0418148090895032,1.054954397897665,-0.0124551249175761,1.35832,1.34102,37.23653395784552,1.35574168703103,1.352252041106817,0.0034896459242128586,0.0059921208563021786,1,1.0,-0.0035484586382789,1.0096629213483161,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0148162128139169
2007-05-11,1.3481,1.3531,1.3463,1.3522,0.003190147637065,0.0031850699123535,0.0451383521409793,1.0451383521409794,1.054954397897665,-0.0093047109678363,1.358295,1.3416819999999998,44.10480349344993,1.3551968121031792,1.352248186210016,0.002948625893163248,0.005383421863674393,1,1.0,0.003190147637065,1.0128838951310877,0,0.0,0.0,1.0,0,0.0,0.0,1.0148162128139169
2007-05-14,1.3526,1.3558,1.3524,1.3545,0.0017009318148202,0.0016994868685722,0.0469160612150247,1.0469160612150248,1.054954397897665,-0.0076196058319289,1.3583500000000002,1.3425960000000001,39.19239904988132,1.3550896102411516,1.3524149872314963,0.0026746230096552637,0.004841662092870567,1,1.0,0.0017009318148202,1.014606741573035,0,0.0,0.0,1.0,0,0.0,0.0,1.0148162128139169
2007-05-15,1.3542,1.3608,1.3527,1.359,0.0033222591362125,0.0033167526259938,0.0503941876642439,1.050394187664244,1.054954397897665,-0.004322661000806,1.35847,1.3435219999999999,44.94623655913984,1.35569120866559,1.3529027659550892,0.002788442710500716,0.004431018216396597,1,1.0,0.0033222591362125,1.0179775280898888,0,0.0,0.0,1.0,0,0.0,0.0,1.0148162128139169
2007-05-16,1.3591,1.361,1.3503,1.3515,-0.0055187637969095,-0.0055340484346414,0.0445973102488783,1.0445973102488784,1.054954397897665,-0.0098175690526779,1.358015,1.3441999999999998,41.386138613861235,1.3550464073324222,1.3527988573658232,0.0022475499665990384,0.003994324566437085,1,1.0,-0.0055187637969095,1.0123595505617988,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0148162128139169
2007-05-17,1.3517,1.3543,1.3476,1.3494,-0.0015538290788013,-0.0015550375231772,0.0429741845725759,1.042974184572576,1.054954397897665,-0.0113561433072021,1.35743,1.344928,33.82045929018783,1.3541777292812802,1.35254709015354,0.0016306391277403076,0.00352158747869773,1,1.0,-0.0015538290788013,1.0107865168539336,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0148162128139169
2007-05-18,1.3493,1.3521,1.3465,1.3508,0.0010374981473246,0.0010369603180875,0.0440562683567775,1.0440562683567776,1.054954397897665,-0.0103304271375193,1.35703,1.3457160000000001,35.918367346938794,1.3536580786226216,1.3524176760680926,0.001240402554528952,0.0030653504938639746,1,1.0,0.0010374981473246,1.0118352059925104,0,0.0,0.0,1.0,0,0.0,0.0,1.0148162128139169
2007-05-21,1.3519,1.353,1.3437,1.3468,-0.0029612081729345,-0.0029656012244932,0.0409646004019159,1.040964600401916,1.054954397897665,-0.0132610447651843,1.35649,1.346274,36.065573770491795,1.3526029896037568,1.3520015519149007,0.0006014376888561213,0.002572567932862404,1,1.0,-0.0029612081729345,1.0088389513108624,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0148162128139169
2007-05-22,1.3467,1.3475,1.3438,1.3447,-0.0015592515592515,-0.0015604684570951,0.0393414747256135,1.0393414747256136,1.054954397897665,-0.0147996190197084,1.355545,1.3467779999999998,35.41247484909462,1.3513871450493327,1.3514606962175006,-7.355116816798457e-05,0.0020433441126563264,1,1.0,-0.0015592515592515,1.0072659176029972,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0148162128139169
2007-05-23,1.3448,1.3501,1.3416,1.346,0.0009667583847698,0.0009662913748489,0.0403462668109435,1.0403462668109436,1.054954397897665,-0.0138471682907174,1.35466,1.3472499999999998,40.38461538461552,1.3505583535032815,1.3510562002013895,-0.0004978466981080398,0.0015351059505034532,1,1.0,0.0009667583847698,1.008239700374533,0,0.0,0.0,1.0,0,0.0,0.0,1.0148162128139169
2007-05-24,1.3458,1.3462,1.3415,1.3428,-0.0023774145616642,-0.0023802450987933,0.0378729324470541,1.037872932447054,1.054954397897665,-0.0161916623928495,1.35379,1.347632,32.39130434782621,1.3493647606566228,1.3504446298161012,-0.0010798691594784415,0.0010121109285070743,1,1.0,-0.0023774145616642,1.0058426966292147,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0148162128139169
2007-05-25,1.3428,1.3472,1.3411,1.3442,0.0010425975573429,0.0010420544299856,0.0389550162312557,1.0389550162312555,1.054954397897665,-0.0151659462231666,1.3527550000000002,1.347886,32.82937365010805,1.3485701820940654,1.3499820646445382,-0.001411882550472754,0.0005273122327111087,1,1.0,0.0010425975573429,1.0068913857677915,0,0.0,0.0,1.0,0,0.0,0.0,1.0148162128139169
2007-05-28,1.3449,1.3461,1.3445,1.3451,0.0006695432227346,0.0006693191786702,0.0396506415210995,1.0396506415210995,1.054954397897665,-0.0145065572569421,1.35178,1.348184,38.8888888888888,1.3480363079257476,1.349620430226424,-0.0015841223006765048,0.00010502532603358594,1,1.0,0.0006695432227346,1.007565543071162,0,0.0,0.0,1.0,0,0.0,0.0,1.0148162128139169
2007-05-29,1.3451,1.3519,1.3419,1.3448,-0.0002230317448516,-0.0002230566201299,0.0394187664244849,1.039418766424485,1.054954397897665,-0.014726353579017,1.351,1.348446,40.14962593516208,1.3475384143987095,1.349263361320763,-0.001724946922053494,-0.0002609691235838301,1,1.0,-0.0002230317448516,1.0073408239700385,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0148162128139169
2007-05-30,1.3448,1.3457,1.3408,1.3429,-0.0014128494943486,-0.0014138485072762,0.0379502241459257,1.0379502241459255,1.054954397897665,-0.0161183969521578,1.350185,1.3485440000000002,43.27956989247299,1.3468248121835233,1.3487920012229286,-0.0019671890394052927,-0.0006022131067481226,1,1.0,-0.0014128494943486,1.0059176029962558,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0148162128139169
2007-05-31,1.3429,1.3474,1.3422,1.3453,0.001787177004989,0.0017855819043675,0.0398052249188425,1.0398052249188423,1.054954397897665,-0.0143600263755589,1.3497,1.34879,40.226628895183985,1.3465902256937505,1.3485333344656747,-0.0019431087719241624,-0.0008703922397833306,1,1.0,0.001787177004989,1.0077153558052445,0,0.0,0.0,1.0,0,0.0,0.0,1.0148162128139169
2007-06-01,1.3452,1.3462,1.3392,1.3448,-0.0003716643127926,-0.0003717333970913,0.0394187664244849,1.039418766424485,1.054954397897665,-0.014726353579017,1.3489900000000001,1.3491199999999999,35.522388059701456,1.3463148063562504,1.348256791171921,-0.0019419848156705388,-0.0010847107549607723,0,1.0,-0.0003716643127926,1.0073408239700385,0,0.0,-0.0,1.0,0,0.0,-0.0,1.0148162128139169
2007-06-04,1.3445,1.3498,1.3433,1.3489,0.0030487804878047,0.003044142381228,0.0425877260782179,1.042587726078218,1.054954397897665,-0.0117224705106605,1.34843,1.349438,34.74320241691849,1.3467125284552888,1.3483044362702972,-0.0015919078150083976,-0.0011861501669702974,0,0.0,0.0,1.0073408239700385,0,0.0,0.0,1.0,0,0.0,0.0,1.0148162128139169
2007-06-05,1.3489,1.3551,1.3488,1.3524,0.0025947067981317,0.0025913463580968,0.0452929355387219,1.045292935538722,1.054954397897665,-0.0091581800864536,1.348335,1.349786,51.54639175257753,1.3475875240775521,1.3486078113613862,-0.001020287283834076,-0.0011529775903430532,0,0.0,0.0,1.0073408239700385,0,0.0,0.0,1.0,1,0.0,0.0,1.0148162128139169
2007-06-06,1.3521,1.3537,1.3485,1.3503,-0.0015527950310558,-0.0015540018667342,0.0436698098624195,1.0436698098624195,1.054954397897665,-0.0106967543409778,1.3482150000000002,1.3501660000000002,51.54639175257753,1.3480048280656212,1.3487331586679503,-0.0007283306023291303,-0.0010680481927402687,0,0.0,-0.0,1.0073408239700385,0,0.0,-0.0,1.0,1,1.0,-0.0015527950310558,1.0132404112412245
2007-06-07,1.3505,1.3512,1.3422,1.3433,-0.0051840331778124,-0.0051975168980292,0.0382593909414115,1.0382593909414115,1.054954397897665,-0.0158253351893917,1.347985,1.3503720000000001,39.193083573487,1.3472810083632178,1.3483307024703244,-0.0010496941071065358,-0.001064377375613522,0,0.0,-0.0,1.0073408239700385,0,0.0,-0.0,1.0,1,1.0,-0.0051840331778124,1.0079877393322498
2007-06-08,1.3433,1.3435,1.3321,1.3372,-0.0045410556093202,-0.0045513975230239,0.0335445973102475,1.0335445973102475,1.054954397897665,-0.0202945270715808,1.347235,1.350412,36.95652173913042,1.3457300839996458,1.3475062059910412,-0.0017761219913954296,-0.0012067262987699038,0,0.0,-0.0,1.0073408239700385,0,0.0,-0.0,1.0,0,1.0,-0.0045410556093202,1.003410410954429
2007-06-11,1.3366,1.3366,1.3333,1.3358,-0.0010469638049654,-0.0010475122544078,0.0324625135260461,1.032462513526046,1.054954397897665,-0.0213202432412634,1.3463,1.3503980000000002,37.67313019390595,1.344202378768931,1.3466390796213346,-0.0024367008524035505,-0.0014527212094966333,0,0.0,-0.0,1.0073408239700385,0,0.0,-0.0,1.0,0,0.0,-0.0,1.003410410954429
2007-06-12,1.3358,1.3368,1.3301,1.3302,-0.0041922443479562,-0.0042010564412148,0.0281341783892397,1.0281341783892397,1.054954397897665,-0.0254231079199945,1.34486,1.3503420000000004,30.445544554455395,1.342048166650634,1.3454213700197541,-0.003373203369120059,-0.0018368176414213185,0,0.0,-0.0,1.0073408239700385,0,0.0,-0.0,1.0,0,0.0,-0.0,1.003410410954429
2007-06-13,1.3301,1.3315,1.3264,1.331,0.000601413321305,0.0006012325447908,0.0287525119802118,1.028752511980212,1.054954397897665,-0.0248369843944616,1.343835,1.350226,34.4736842105262,1.3403484487043826,1.3443531203886612,-0.004004671684278538,-0.0022703884499927626,0,0.0,0.0,1.0073408239700385,0,0.0,0.0,1.0,0,0.0,0.0,1.003410410954429
2007-06-14,1.3312,1.3323,1.3279,1.3312,0.0001502629601803,0.0001502516718325,0.0289070953779551,1.028907095377955,1.054954397897665,-0.0246904535130784,1.342925,1.349992,32.33695652173883,1.3389409950575546,1.3433788151746864,-0.0044378201171317855,-0.0027038747834205673,0,0.0,0.0,1.0073408239700385,0,0.0,0.0,1.0,0,0.0,0.0,1.003410410954429
2007-06-15,1.3312,1.3389,1.3306,1.3388,0.0057091346153845,0.0056928992702273,0.0347812644921921,1.034781264492192,1.054954397897665,-0.0191222800205149,1.3423250000000002,1.3500119999999998,42.75862068965519,1.3389193035102385,1.3430396436802652,-0.004120340170026715,-0.002987167860741797,0,0.0,0.0,1.0073408239700385,0,0.0,0.0,1.0,0,0.0,0.0,1.003410410954429
2007-06-18,1.3384,1.3417,1.3377,1.3415,0.0020167314012546,0.0020147005285071,0.0368681403617234,1.0368681403617237,1.054954397897665,-0.0171441131218412,1.34206,1.350136,46.40522875816983,1.3393163337394325,1.3429255960002455,-0.00360926226081304,-0.003111586740756046,0,0.0,0.0,1.0073408239700385,0,0.0,0.0,1.0,0,0.0,0.0,1.003410410954429
2007-06-19,1.3414,1.3435,1.3383,1.3427,0.0008945210585167,0.0008941212129837,0.037795640748182,1.037795640748182,1.054954397897665,-0.0162649278335416,1.34196,1.350112,49.77876106194692,1.3398368977795199,1.3429088851854125,-0.003071987405892651,-0.003103666873783367,0,0.0,0.0,1.0073408239700385,0,0.0,0.0,1.0,1,0.0,0.0,1.003410410954429
2007-06-20,1.3427,1.3437,1.3396,1.3403,-0.0017874432114396,-0.0017890425942114,0.035940639975265,1.035940639975265,1.054954397897665,-0.0180232984101407,1.341675,1.350058,44.46902654867267,1.3399081442749783,1.3427156344309377,-0.00280749015595938,-0.00304443153021857,0,0.0,-0.0,1.0073408239700385,0,0.0,-0.0,1.0,1,1.0,-0.0017874432114396,1.0016168718270808
2007-06-21,1.3403,1.3408,1.3372,1.3388,-0.0011191524285608,-0.0011197791472795,0.0347812644921918,1.034781264492192,1.054954397897665,-0.0191222800205151,1.341475,1.349872,43.5064935064935,1.3397376605403661,1.3424255874360533,-0.0026879268956871982,-0.002973130603312296,0,0.0,-0.0,1.0073408239700385,0,0.0,-0.0,1.0,1,1.0,-0.0011191524285608,1.0004959098724882
2007-06-22,1.3389,1.347,1.3381,1.347,0.0061248879593664,0.0061062070731923,0.041119183799658,1.041119183799658,1.054954397897665,-0.013114513883802,1.341615,1.349758,48.11133200795227,1.3408549435341561,1.3427644328111605,-0.0019094892770044058,-0.002760402338050718,0,0.0,0.0,1.0073408239700385,0,0.0,0.0,1.0,1,1.0,0.0061248879593664,1.0066238352242616
2007-06-25,1.3468,1.3473,1.3439,1.3462,-0.0005939123979212,-0.0005940888337512,0.0405008502086856,1.0405008502086857,1.054954397897665,-0.0137006374093351,1.3416700000000001,1.3496139999999999,43.48739495798319,1.3416772599135167,1.3430189192695932,-0.0013416593560764412,-0.0024766537416558627,0,0.0,-0.0,1.0073408239700385,0,0.0,-0.0,1.0,1,1.0,-0.0005939123979212,1.0060259888484788
2007-06-26,1.3462,1.3477,1.3432,1.3454,-0.0005942653394741,-0.0005944419851073,0.0398825166177132,1.0398825166177132,1.054954397897665,-0.0142867609348681,1.3417,1.3493899999999999,44.708423326133776,1.342249989157591,1.3431952956199937,-0.0009453064624027618,-0.0021703842858052423,0,0.0,-0.0,1.0073408239700385,0,0.0,-0.0,1.0,1,1.0,-0.0005942653394741,1.0054281424726959
2007-06-27,1.3452,1.3458,1.3416,1.3453,-7.43273375947151e-05,-7.433010000815481e-05,0.0398052249188418,1.039805224918842,1.054954397897665,-0.0143600263755596,1.34182,1.349084,52.538071065989854,1.3427192215948847,1.3433511996481424,-0.0006319780532577646,-0.0018627030392957468,0,0.0,-0.0,1.0073408239700385,0,0.0,-0.0,1.0,1,1.0,-7.43273375947151e-05,1.005353411675723
2007-06-28,1.3452,1.348,1.3423,1.345,-0.0002229985876756,-0.0002230234555577,0.0395733498222272,1.0395733498222273,1.054954397897665,-0.0145798226976344,1.341805,1.348762,61.607142857142954,1.3430701105802871,1.3434733330075392,-0.00040322242725210344,-0.0015708069168870182,0,0.0,-0.0,1.0073408239700385,0,0.0,-0.0,1.0,1,1.0,-0.0002229985876756,1.0051292192848045
2007-06-29,1.3448,1.3542,1.3431,1.3541,0.0067657992565055,0.0067430139528388,0.0466068944195374,1.0466068944195377,1.054954397897665,-0.0079126675946965,1.3422699999999999,1.3486680000000002,72.15496368038733,1.3447670166448584,1.3442604935254994,0.0005065231193590591,-0.001155340909637803,0,0.0,0.0,1.0073408239700385,0,0.0,0.0,1.0,1,1.0,0.0067657992565055,1.0119297218093337
2007-07-02,1.3541,1.3638,1.3528,1.3624,0.0061295325308323,0.0061108233597002,0.0530221054258754,1.0530221054258757,1.054954397897665,-0.0018316360172915,1.3429449999999998,1.3487639999999999,86.59090909090907,1.3474797833148802,1.3456041606717588,0.0018756226431213552,-0.0005491481990859714,0,0.0,0.0,1.0073408239700385,0,0.0,0.0,1.0,1,1.0,0.0061295325308323,1.0181323779580802
2007-07-03,1.3624,1.3634,1.3584,1.3608,-0.001174398120963,-0.0011750882668266,0.0517854382439306,1.051785438243931,1.054954397897665,-0.0030038830683577,1.343365,1.348708,83.2589285714285,1.3495290474202832,1.3467297783997767,0.002799269020506534,0.0001205352448325297,0,0.0,-0.0,1.0073408239700385,0,0.0,-0.0,1.0,1,1.0,-0.001174398120963,1.0169366852065147
2007-07-04,1.3609,1.363,1.3605,1.3612,0.0002939447383891,0.0002939015450986,0.0520946050394168,1.0520946050394169,1.054954397897665,-0.0027108213055911,1.34391,1.3486579999999997,83.33333333333326,1.3513245785863934,1.34780164666646,0.0035229319199334697,0.0008010145798527178,0,0.0,0.0,1.0073408239700385,0,0.0,0.0,1.0,1,1.0,0.0002939447383891,1.017235608394406
2007-07-05,1.3612,1.3658,1.3579,1.3598,-0.0010285042609462,-0.0010290335343914,0.0510125212552152,1.0510125212552153,1.054954397897665,-0.003736537475274,1.344735,1.3486500000000001,77.06185567010286,1.3526284895731022,1.3486904135800555,0.003938075993046741,0.0014284268624915226,0,0.0,-0.0,1.0073408239700385,0,0.0,-0.0,1.0,1,1.0,-0.0010285042609462,1.0161893772367863
2007-07-06,1.3597,1.3641,1.3568,1.3627,0.0021326665686132,0.002130395663416,0.05325398052249,1.05325398052249,1.054954397897665,-0.0016118396952167,1.3460100000000002,1.348606,77.17948717948707,1.3541779527157018,1.3497281607222735,0.00444979199342832,0.002032699888678882,0,0.0,0.0,1.0073408239700385,0,0.0,0.0,1.0,1,1.0,0.0021326665686132,1.018356570348999
2007-07-09,1.363,1.3638,1.361,1.3626,-7.33837234900836e-05,-7.338641620725545e-05,0.0531766888236187,1.0531766888236187,1.054954397897665,-0.0016851051359081,1.34735,1.3485660000000002,76.25329815303415,1.3554736522979016,1.3506816302984015,0.004792021999500129,0.0025845643108431317,0,0.0,-0.0,1.0073408239700385,0,0.0,-0.0,1.0,1,1.0,-7.33837234900836e-05,1.0182818395520261
2007-07-10,1.3626,1.3747,1.3594,1.3746,0.0088066930867458,0.0087681403479369,0.0624516926882035,1.0624516926882035,1.0624516926882035,0.0,1.34957,1.34885,86.10526315789448,1.3584161673289936,1.3524533613874088,0.005962805941584826,0.0032602126369914706,1,0.0,0.0,1.0073408239700385,0,0.0,0.0,1.0,1,1.0,0.0088066930867458,1.0272495351887678
2007-07-11,1.3747,1.3782,1.3731,1.3744,-0.0001454968718171,-0.0001455074575138,0.0622971092904605,1.0622971092904605,1.0624516926882035,-0.0001454968718171,1.35174,1.349154,88.52813852813841,1.3608752185091484,1.3540790383216748,0.006796180187473633,0.003967406147087903,1,1.0,-0.0001454968718171,1.0071942590312972,0,0.0,-0.0,1.0,1,1.0,-0.0001454968718171,1.0271000735948224
2007-07-12,1.3744,1.3797,1.374,1.3788,0.0032013969732247,0.0031962834127194,0.0656979440408083,1.0656979440408083,1.0656979440408083,0.0,1.3541200000000002,1.3496299999999999,87.49999999999987,1.3636328772000486,1.3559102206682174,0.007722656531831129,0.004718456224036549,1,1.0,0.0032013969732247,1.0104186876836094,0,0.0,0.0,1.0,1,1.0,0.0032013969732247,1.0303882286616277
2007-07-13,1.3787,1.3811,1.3763,1.3782,-0.0004351610095735,-0.0004352557196027,0.0652341938475791,1.0652341938475791,1.0656979440408083,-0.0004351610095735,1.35609,1.3500140000000003,87.91469194312778,1.3658739730154257,1.3575613154335346,0.008312657581891036,0.005437296495607447,1,1.0,-0.0004351610095735,1.009978992867385,0,0.0,-0.0,1.0,1,1.0,-0.0004351610095735,1.0299398438797907
2007-07-16,1.3781,1.3803,1.3759,1.3771,-0.0007981425047163,-0.0007984611900273,0.0643839851599921,1.064383985159992,1.0656979440408083,-0.0012329561937917,1.35787,1.350354,87.29411764705871,1.3676010540899757,1.3590086254014209,0.00859242868855481,0.00606832293419692,1,1.0,-0.0007981425047163,1.009172885704307,0,0.0,-0.0,1.0,1,1.0,-0.0007981425047163,1.0291178051130894
