,open,high,low,close,simple_return,log_return,cum_return,equity_curve,rolling_peak,drawdown,SMA_20,SMA_50,signal,position,strategy_return,strategy_equity,buy_hold,strategy_drawdown
2020-05-29,1.10733,1.11452,1.1068,1.11069,0.0030252677587732,0.0030207008447073,-0.1415288298036786,0.8584711701963214,1.2363580151491729,-0.305645161290322,1.090279,1.0897338,1,1.0,0.0030252677587732,0.8868971422527324,0.8584711701963923,-0.21304026817469962
2020-06-01,1.1111,1.11541,1.1099,1.1131,0.0021698223626753,0.0021674716978685,-0.1396660998608745,0.8603339001391255,1.2363580151491729,-0.3041385346336579,1.0914139999999999,1.090506,1,1.0,0.0021698223626753,0.8888215515053853,0.8603339001391965,-0.21133270535006002
2020-06-02,1.1132,1.1196,1.1113,1.1172,0.0036834067020035,0.0036766395718416,-0.1364971402071412,0.8635028597928588,1.2363580151491729,-0.3015753938484614,1.0930555,1.0912300000000001,1,1.0,0.0036834067020035,0.8920954427650855,0.8635028597929301,-0.2084277229512954
2020-06-03,1.1172,1.12579,1.1167,1.1231,0.005281059792338,0.0052671638979687,-0.1319369299737202,0.8680630700262798,1.2363580151491729,-0.297886971742935,1.0952255000000002,1.0919307999999999,1,1.0,0.005281059792338,0.8968066521388002,0.8680630700263514,-0.20424738242624402
2020-06-04,1.12323,1.13627,1.1193,1.13211,0.0080224378951117,0.0079904292180099,-0.1249729479053943,0.8750270520946056,1.2363580151491729,-0.2922543135783939,1.0976430000000001,1.0925044,1,1.0,0.0080224378951117,0.9040012278095068,0.8750270520946778,-0.19786350647188597
2020-06-05,1.13369,1.1384,1.1276,1.12873,-0.0029855756066106,-0.0029900413281765,-0.1275854073272524,0.8724145926727476,1.2363580151491729,-0.2943673418354582,1.0998899999999998,1.092799,1,1.0,-0.0029855756066106,0.9013022637954127,0.8724145926728195,-0.20025834562013567
2020-06-08,1.13011,1.13198,1.1266,1.1293,0.0005049923365196,0.0005048648708007,-0.1271448446436848,0.8728551553563152,1.2363580151491729,-0.2940110027506871,1.10231,1.0933022000000001,1,1.0,0.0005049923365196,0.9017574145315171,0.8728551553563872,-0.1998544822134783
2020-06-09,1.12944,1.13638,1.1239,1.1338,0.0039847693261312,0.0039768511605787,-0.1236667181944654,0.8763332818055346,1.2363580151491729,-0.2911977994498619,1.1047420000000001,1.0939322000000002,1,1.0,0.0039847693261312,0.9053507098165537,0.8763332818056069,-0.19666608689776116
2020-06-10,1.1339,1.14225,1.13209,1.1376,0.003351561121891,0.0033459571587731,-0.1207296336373467,0.8792703663626532,1.2363580151491729,-0.2888222055513871,1.1075315,1.0947732000000001,1,1.0,0.003351561121891,0.9083850480572514,0.8792703663627257,-0.19397366418671108
2020-06-11,1.13773,1.14037,1.1285,1.12985,-0.00681258790436,-0.0068358995166019,-0.1267197402998912,0.8732802597001088,1.2363580151491729,-0.2936671667916972,1.1100105,1.0956712,1,1.0,-0.00681258790436,0.9021965950663551,0.8732802597001809,-0.19946478945266832
2020-06-12,1.1298,1.13406,1.1211,1.12601,-0.0033986812408727,-0.0034044698775031,-0.1296877415365583,0.8703122584634416,1.2363580151491729,-0.2960677669417347,1.1122215,1.0965666,1,1.0,-0.0033986812408727,0.8991303164231238,0.8703122584635133,-0.20218555345541364
2020-06-15,1.12467,1.13326,1.1225,1.1329,0.0061189509862258,0.0061003062245717,-0.124362343484309,0.8756376565156909,1.2363580151491729,-0.2917604401100268,1.1142875,1.0976548,1,1.0,0.0061189509862258,0.9046320507595467,0.8756376565157631,-0.19730376596090438
2020-06-16,1.13294,1.13534,1.1226,1.12583,-0.00624062141407,-0.0062601754873818,-0.129826866594527,0.870173133405473,1.2363580151491729,-0.2961802950737676,1.1159620000000001,1.0983874,1,1.0,-0.00624062141407,0.8989865846117225,0.8701731334055447,-0.20231308926804215
2020-06-17,1.12592,1.12939,1.1205,1.12444,-0.0012346446621603,-0.0012354074638052,-0.1309012212088415,0.8690987787911585,1.2363580151491729,-0.2970492623155781,1.117294,1.0991582,1,1.0,-0.0012346446621603,0.897876655623678,0.8690987787912302,-0.20329794915445243
2020-06-18,1.12446,1.12614,1.1184,1.12089,-0.0031571271032693,-0.0031621213434466,-0.1336450765187813,0.8663549234812187,1.2363580151491729,-0.2992685671417848,1.1185874999999998,1.0997236000000001,1,1.0,-0.0031571271032693,0.8950419448988157,0.8663549234812902,-0.20581323879240715
2020-06-19,1.12083,1.12544,1.1166,1.1176,-0.00293516759004,-0.0029394836420572,-0.136187973411655,0.863812026588345,1.2363580151491729,-0.3013253313328325,1.1199675,1.1002122,1,1.0,-0.00293516759004,0.8924148467904224,0.8638120265884163,-0.20814431003434247
2020-06-22,1.11798,1.12749,1.1167,1.12727,0.0086524695776664,0.0086152514942402,-0.1287138661307769,0.871286133869223,1.2363580151491729,-0.2952800700175036,1.121859,1.1009284000000001,1,1.0,0.0086524695776664,0.9001364391029344,0.8712861338692949,-0.20129280276701253
2020-06-23,1.12729,1.13486,1.1231,1.13078,0.0031137172106061,0.0031088796324712,-0.1260009275003858,0.8739990724996142,1.2363580151491729,-0.2930857714428599,1.1234895,1.101578,1,1.0,0.0031137172106061,0.902939209425263,0.8739990724996862,-0.19880585442075316
2020-06-24,1.13081,1.13258,1.1246,1.12522,-0.0049169599745306,-0.0049290879938825,-0.1302983459576433,0.8697016540423567,1.2363580151491729,-0.2965616404101017,1.124688,1.1022804000000002,1,1.0,-0.0049169599745306,0.8984994934730847,0.8697016540424284,-0.20274529396639454
2020-06-25,1.12518,1.12597,1.1189,1.12211,-0.0027639039476725,-0.0027677305827828,-0.1327021177925483,0.8672978822074516,1.2363580151491729,-0.2985058764691165,1.1254265,1.1030024,1,1.0,-0.0027639039476725,0.8960161271760927,0.8672978822075232,-0.20494882939570128
2020-06-26,1.12212,1.12394,1.1194,1.12176,-0.0003119123793565,-0.0003119610341403,-0.1329726387385986,0.8670273612614013,1.2363580151491729,-0.2987246811702917,1.12598,1.1036906,1,1.0,-0.0003119123793565,0.8957366486539234,0.8670273612614731,-0.2051968156980346
2020-06-29,1.12242,1.12879,1.1217,1.12488,0.0027813436029098,0.0027774828239029,-0.1305611377338065,0.8694388622661935,1.2363580151491729,-0.2967741935483862,1.1265690000000002,1.10446,1,1.0,0.0027813436029098,0.8982280000515489,0.8694388622662654,-0.20298619494580397
2020-06-30,1.12487,1.1262,1.1189,1.1235,-0.0012267975250694,-0.0012275506571766,-0.1316277631782338,0.8683722368217661,1.2363580151491729,-0.297636909227306,1.126884,1.1052226,1,1.0,-0.0012267975250694,0.8971260561641377,0.8683722368218381,-0.20396396950929058
2020-07-01,1.12344,1.12752,1.1184,1.12521,0.0015220293724966,0.0015208722597489,-0.1303060751275305,0.8696939248724694,1.2363580151491729,-0.2965678919729925,1.1269895,1.106081,1,1.0,0.0015220293724966,0.8984915083724516,0.8696939248725415,-0.20275237928931802
2020-07-02,1.12521,1.13027,1.1222,1.124,-0.0010753548226553,-0.0010759334314963,-0.1312413046838761,0.8687586953161238,1.2363580151491729,-0.2973243310827699,1.1265839999999998,1.1070014000000001,1,1.0,-0.0010753548226553,0.8975253111958085,0.8687586953161958,-0.20360970336309972
2020-07-03,1.12416,1.12518,1.1218,1.12464,0.0005693950177936,0.0005692329739588,-0.1307466378110983,0.8692533621889017,1.2363580151491729,-0.2969242310577636,1.1263795,1.1078458,1,1.0,0.0005693950177936,0.898036357636347,0.8692533621889736,-0.2031562426959755
2020-07-06,1.12439,1.13454,1.1243,1.13099,0.0056462512448427,0.0056303709164571,-0.1258386149327555,0.8741613850672445,1.2363580151491729,-0.2929544886221548,1.126464,1.1088086000000001,1,1.0,0.0056462512448427,0.9031068965385654,0.8741613850673169,-0.19865706263935243
2020-07-07,1.13106,1.13326,1.1257,1.12733,-0.0032361028833146,-0.0032413503882859,-0.1286674911114539,0.8713325088885461,1.2363580151491729,-0.2952425606401593,1.1261405,1.1097092000000002,1,1.0,-0.0032361028833146,0.9001843497067357,0.8713325088886184,-0.20125029082946894
2020-07-08,1.1274,1.13518,1.1261,1.133,0.0050295831744033,0.0050169770722399,-0.1242850517854373,0.8757149482145626,1.2363580151491729,-0.2916979244811194,1.1259105,1.1106202,1,1.0,0.0050295831744033,0.9047119017658819,0.8757149482146352,-0.19723291273166527
2020-07-09,1.13326,1.13706,1.1279,1.12868,-0.0038128861429833,-0.0038201737237281,-0.127624053176688,0.872375946823312,1.2363580151491729,-0.2943985996499116,1.125852,1.1113078,1,1.0,-0.0038128861429833,0.9012623382922468,0.8723759468233844,-0.2002937722347537
2020-07-10,1.12874,1.1325,1.1253,1.12961,0.0008239713647801,0.0008236320867326,-0.1269052403771826,0.8730947596228174,1.2363580151491729,-0.2938172043010744,1.126032,1.1119404,1,1.0,0.0008239713647801,0.9020049526511544,0.8730947596228898,-0.19963483720283873
2020-07-13,1.13155,1.13749,1.1299,1.13448,0.0043112224573083,0.0043019557620797,-0.1231411346421386,0.8768588653578614,1.2363580151491729,-0.2907726931732924,1.126111,1.112822,1,1.0,0.0043112224573083,0.9058936966596274,0.8768588653579342,-0.1961842849389404
2020-07-14,1.13449,1.14124,1.1324,1.1408,0.0055708342147944,0.0055553745069408,-0.1182562992734571,0.8817437007265428,1.2363580151491729,-0.2868217054263556,1.1268595,1.1139506,1,1.0,0.0055708342147944,0.9109402802599454,0.881743700726616,-0.1917063608510888
2020-07-15,1.14089,1.1452,1.1389,1.141,0.0001753155680224,0.0001753002020441,-0.118101715875714,0.881898284124286,1.2363580151491729,-0.2866966741685413,1.1276875,1.1151766,1,1.0,0.0001753155680224,0.9110999822726137,0.8818982841243591,-0.19156465439261255
2020-07-16,1.14119,1.14418,1.1369,1.13841,-0.0022699386503067,-0.0022725188664058,-0.120103570876487,0.879896429123513,1.2363580151491729,-0.2883158289572385,1.1285634999999998,1.1162696,1,1.0,-0.0022699386503067,0.9090318412085594,0.8798964291235861,-0.19339975302988074
2020-07-17,1.13847,1.14437,1.1376,1.14253,0.0036190827557736,0.0036125496336387,-0.1169191528829793,0.8830808471170206,1.2363580151491729,-0.2857401850462605,1.12981,1.1174444000000001,1,1.0,0.0036190827557736,0.9123217026695264,0.8830808471170941,-0.19048059998526848
2020-07-20,1.14355,1.14677,1.1401,1.14462,0.0018292736295764,0.0018276025461726,-0.1153037563765642,0.8846962436234358,1.2363580151491729,-0.2844336084020995,1.1306775,1.1187188000000001,1,1.0,0.0018292736295764,0.91399058870191,0.8846962436235094,-0.18899976749419106
2020-07-21,1.1445,1.154,1.1421,1.15316,0.0074609914207335,0.0074332958963121,-0.1087030452929346,0.8912969547070654,1.2363580151491729,-0.2790947736934224,1.1317964999999999,1.1200788,1,1.0,0.0074609914207335,0.9208098646428461,0.8912969547071395,-0.18294890171725234
2020-07-22,1.15323,1.16015,1.1505,1.15696,0.0032952929341982,0.0032898753548485,-0.105765960735816,0.894234039264184,1.2363580151491729,-0.2767191797949477,1.1333835,1.1215818,1,1.0,0.0032952929341982,0.9238442028835437,0.8942340392642584,-0.18025647900620226
2020-07-23,1.15699,1.16272,1.1539,1.1601,0.0027140091273683,0.0027103328547193,-0.1033390013912496,0.8966609986087504,1.2363580151491729,-0.2747561890472608,1.135283,1.1231783999999998,1,1.0,0.0027140091273683,0.926351524482436,0.896660998608825,-0.17803168760812405
2020-07-24,1.16017,1.16581,1.158,1.1656,0.0047409706059822,0.0047297675996339,-0.0990879579533149,0.9009120420466852,1.2363580151491729,-0.2713178294573634,1.137475,1.1248546,1,1.0,0.0047409706059822,0.930743329830814,0.9009120420467601,-0.1741347600000254
2020-07-27,1.16526,1.17815,1.1641,1.1763,0.0091798215511325,0.0091379430854006,-0.09081774617406,0.90918225382594,1.2363580151491729,-0.2646286571642902,1.140046,1.126549,1,1.0,0.0091798215511325,0.9392873875085678,0.9091822538260158,-0.16655346447154235
2020-07-28,1.17635,1.17737,1.1697,1.17198,-0.0036725325172148,-0.0036792928214601,-0.0941567475653105,0.9058432524346894,1.2363580151491729,-0.2673293323330823,1.1424699999999999,1.1281417999999999,1,1.0,-0.0036725325172148,0.9358378240349329,0.9058432524347652,-0.16961432397463058
2020-07-29,1.17199,1.18064,1.1712,1.17899,0.0059813307394323,0.005963513592258,-0.0887385994744156,0.9112614005255844,1.2363580151491729,-0.2629469867466858,1.145159,1.1297656,1,1.0,0.0059813307394323,0.9414353795789564,0.9112614005256605,-0.16464751260503582
2020-07-30,1.17898,1.18486,1.1729,1.18479,0.0049194649657757,0.0049074039376973,-0.0842556809398662,0.9157443190601338,1.2363580151491729,-0.2593210802700666,1.1481985,1.131561,1,1.0,0.0049194649657757,0.9460667379463369,0.9157443190602103,-0.16053802530922265
2020-07-31,1.1848,1.19088,1.176,1.1771,-0.0064906017100077,-0.006511757256456,-0.0901994125830878,0.9098005874169122,1.2363580151491729,-0.2641285321330324,1.1508215,1.133303,1,1.0,-0.0064906017100077,0.939926195559241,0.9098005874169882,-0.16598663863763707
2020-08-03,1.17944,1.17968,1.1694,1.1758,-0.0011044091411095,-0.0011050194502804,-0.0912042046684179,0.908795795331582,1.2363580151491729,-0.2649412353088265,1.153062,1.1350302,1,1.0,-0.0011044091411095,0.9388881324768971,0.9087957953316581,-0.16690773061773312
2020-08-04,1.17604,1.18062,1.172,1.17979,0.0033934342575268,0.0033876895520152,-0.0881202658834434,0.9118797341165564,1.2363580151491729,-0.2624468617154281,1.155685,1.1366626,1,1.0,0.0033934342575268,0.9420741876296296,0.9118797341166329,-0.16408068677113055
2020-08-05,1.1798,1.19049,1.1792,1.1872,0.0062807787826648,0.0062611368929463,-0.0823929509970621,0.917607049002938,1.2363580151491729,-0.2578144536134025,1.158395,1.1383816,1,1.0,0.0062807787826648,0.94799114719899,0.9176070490030147,-0.15883046248458285
2020-08-06,1.18726,1.19162,1.1817,1.1881,0.0007580862533691,0.0007577990511255,-0.0816973257072183,0.9183026742927816,1.2363580151491729,-0.2572518129532375,1.161366,1.1399968,1,1.0,0.0007580862533691,0.9487098062559972,0.9183026742928585,-0.15819278342143955
2020-08-07,1.18813,1.1882,1.1754,1.1787,-0.0079117919367055,-0.0079432562317178,-0.0889627454011431,0.9110372545988568,1.2363580151491729,-0.2631282820705167,1.1638205,1.141357,1,1.0,-0.0079117919367055,0.9412038116605875,0.9110372545989331,-0.16485298696982634
2020-08-10,1.1776,1.18007,1.1734,1.174,-0.0039874437940105,-0.0039954148444821,-0.0925954552481057,0.9074045447518942,1.2363580151491729,-0.2660665166291566,1.1657965,1.142575,1,1.0,-0.0039874437940105,0.9374508143628825,0.9074045447519703,-0.16818308874401994
2020-08-11,1.17416,1.1808,1.172,1.1742,0.0001703577512777,0.0001703432420438,-0.0924408718503626,0.9075591281496374,1.2363580151491729,-0.2659414853713421,1.1674665,1.143715,1,1.0,0.0001703577512777,0.9376105163755508,0.9075591281497134,-0.16804138228554358
2020-08-12,1.17435,1.1817,1.1709,1.17873,0.0038579458354626,0.0038505230474455,-0.0889395578914816,0.9110604421085184,1.2363580151491729,-0.2631095273818447,1.1693529999999999,1.1448276,1,1.0,0.0038579458354626,0.9412277669624878,0.9110604421085947,-0.1648317310010549
2020-08-13,1.17868,1.18642,1.1784,1.1817,0.0025196609910664,0.0025164919674387,-0.086643994434997,0.913356005565003,1.2363580151491729,-0.2612528132033,1.1715174999999998,1.1458194,1,1.0,0.0025196609910664,0.9435993418506118,0.9133560055650796,-0.16272739009268172
2020-08-14,1.18166,1.18504,1.178,1.18408,0.0020140475586021,0.0020120220839635,-0.0848044520018542,0.9151955479981456,1.2363580151491729,-0.259764941235308,1.1735950000000002,1.1469264,1,1.0,0.0020140475586021,0.9454997958013646,0.9151955479982226,-0.16104108323681346
2020-08-17,1.18416,1.1881,1.1827,1.18726,0.0026856293493682,0.0026820294906841,-0.0823465759777393,0.9176534240222608,1.2363580151491729,-0.2577769442360582,1.175727,1.1480856,1,1.0,0.0026856293493682,0.9480390578027904,0.9176534240223377,-0.15878795054704006
2020-08-18,1.18722,1.19656,1.1869,1.19393,0.0056179775280897,0.0056022555486697,-0.0771912196630075,0.9228087803369924,1.2363580151491729,-0.2536071517879462,1.1777655,1.1492882,1,1.0,0.0056179775280897,0.953365119925278,0.9228087803370699,-0.15406204015685493
2020-08-19,1.19396,1.19527,1.1829,1.1851,-0.0073957434690474,-0.0074232275738842,-0.0840160766733645,0.9159839233266356,1.2363580151491729,-0.2591272818204543,1.1791725,1.1502382,1,1.0,-0.0073957434690474,0.946314276065973,0.9159839233267125,-0.16031838029858417
2020-08-20,1.18514,1.18687,1.1801,1.1865,0.0011813349084466,0.0011806376814154,-0.0829339928891629,0.9170660071108372,1.2363580151491729,-0.2582520630157531,1.1804925000000002,1.1513712,1,1.0,0.0011813349084466,0.9474321901546511,0.9170660071109142,-0.1593264350892499
2020-08-21,1.18655,1.18829,1.1753,1.17958,-0.0058322798145806,-0.005849353978399,-0.0882825784510735,0.9117174215489264,1.2363580151491729,-0.2625781445361331,1.1811915,1.1524425999999999,1,1.0,-0.0058322798145806,0.9419065005163283,0.9117174215490033,-0.1642294785525303
2020-08-24,1.1801,1.18496,1.1782,1.17936,-0.0001865070618356,-0.0001865244564405,-0.088452620188591,0.911547379811409,1.2363580151491729,-0.2627156789197291,1.1813445,1.1533718,1,1.0,-0.0001865070618356,0.9417308283023931,0.9115473798114858,-0.16438535565685433
2020-08-25,1.17939,1.18439,1.1782,1.18327,0.0033153574820241,0.0033098738013059,-0.0854305147627138,0.9145694852372862,1.2363580151491729,-0.2602713178294565,1.1819089999999999,1.1545206000000001,1,1.0,0.0033153574820241,0.9448530026500582,0.9145694852373634,-0.16161499439364232
2020-08-26,1.18334,1.18393,1.1771,1.1835,0.0001943766004377,0.0001943577117539,-0.0852527438553092,0.9147472561446908,1.2363580151491729,-0.26012753188297,1.1821345,1.1557018,1,1.0,0.0001943766004377,0.9450366599646267,0.9147472561447679,-0.1614520319663946
2020-08-27,1.18361,1.19019,1.1761,1.1817,-0.0015209125475285,-0.0015220703090687,-0.0866439944349969,0.9133560055650032,1.2363580151491729,-0.2612528132033,1.18198,1.156918,1,1.0,-0.0015209125475285,0.9435993418506121,0.9133560055650801,-0.16272739009268142
2020-08-28,1.18186,1.19197,1.1809,1.19008,0.0070914783786071,0.0070664520917353,-0.0801669500695617,0.9198330499304382,1.2363580151491729,-0.2560140035008744,1.182629,1.1583676,1,1.0,0.0070914783786071,0.9502908561814136,0.9198330499305158,-0.15678988948252373
2020-08-31,1.19084,1.19661,1.1883,1.1937,0.0030418123151383,0.0030371953642872,-0.0773689905704121,0.922631009429588,1.2363580151491729,-0.2537509377344329,1.1835239999999998,1.1596962,1,1.0,0.0030418123151383,0.9531814626107096,0.9226310094296657,-0.15422500258410254
2020-09-01,1.19371,1.20114,1.19,1.1917,-0.0016754628466113,-0.0016768680042321,-0.0789148245478429,0.9210851754521572,1.2363580151491729,-0.2550012503125775,1.1841195,1.1609146000000001,1,1.0,-0.0016754628466113,0.9515844424840266,0.9210851754522348,-0.15564206716886572
2020-09-02,1.19179,1.1929,1.1821,1.18526,-0.0054040446421078,-0.0054186993115248,-0.0838924099551701,0.91610759004483,1.2363580151491729,-0.2590272568142028,1.1840225,1.1621154,1,1.0,-0.0054040446421078,0.9464420376761077,0.9161075900449073,-0.16020501513180305
2020-09-03,1.18536,1.18646,1.1787,1.1845,-0.0006412095236487,-0.0006414151863953,-0.0844798268665937,0.9155201731334064,1.2363580151491729,-0.2595023755938976,1.1838425,1.1633632,1,1.0,-0.0006412095236487,0.9458351700279684,0.9155201731334837,-0.16074349967401289
2020-09-04,1.18464,1.18654,1.1779,1.18389,-0.0005149852258337,-0.000515117876269,-0.0849513062297101,0.91504869377029,1.2363580151491729,-0.2598837209302317,1.184102,1.1646058000000001,1,1.0,-0.0005149852258337,0.94534807888933,0.9150486937703672,-0.16117570437236567
2020-09-07,1.18406,1.18487,1.181,1.18157,-0.0019596415207494,-0.0019615641303553,-0.08674447364353,0.91325552635647,1.2363580151491729,-0.2613340835208795,1.1844805,1.1657396,1,1.0,-0.0019596415207494,0.9434955355423778,0.9132555263565473,-0.162819499290691
2020-09-08,1.1815,1.18276,1.17559,1.17667,-0.0041470247213452,-0.0041556474758056,-0.0905317668882353,0.9094682331117646,1.2363580151491729,-0.2643973493373335,1.184604,1.166803,1,1.0,-0.0041470247213452,0.9395828362320047,0.9094682331118416,-0.1662913075233607
2020-09-09,1.17668,1.18342,1.1751,1.18078,0.0034929079521019,0.0034868219169772,-0.0873550780646151,0.9126449219353848,1.2363580151491729,-0.2618279569892465,1.1847065,1.1679144,1,1.0,0.0034929079521019,0.942864712592338,0.9126449219354621,-0.1633792398016725
2020-09-10,1.18079,1.19175,1.1799,1.18196,0.0009993394197056,0.0009988404124918,-0.086443036017931,0.913556963982069,1.2363580151491729,-0.2610902725681413,1.1847195000000001,1.1690736,1,1.0,0.0009993394197056,0.943806954467081,0.9135569639821464,-0.16254317169666216
2020-09-11,1.18202,1.18742,1.1817,1.18453,0.00217435446208,0.0021719939744885,-0.0844566393569323,0.9155433606430676,1.2363580151491729,-0.2594836209052256,1.184742,1.1702714,1,1.0,0.00217435446208,0.9458591253298686,0.9155433606431452,-0.16072224370524144
2020-09-14,1.1835,1.1888,1.1831,1.1865,0.0016631068862755,0.0016617254554506,-0.082933992889163,0.917066007110837,1.2363580151491729,-0.2582520630157532,1.184704,1.1713816,1,1.0,0.0016631068862755,0.9474321901546513,0.9170660071109147,-0.1593264350892497
2020-09-15,1.18649,1.19005,1.1838,1.1847,-0.0015170670037927,-0.0015182189151048,-0.0843252434688508,0.9156747565311492,1.2363580151491729,-0.2593773443360833,1.1842425,1.172529,1,1.0,-0.0015170670037927,0.9459948720406366,0.9156747565312268,-0.1606017932155366
2020-09-16,1.1847,1.18826,1.1786,1.18152,-0.0026842238541404,-0.0026878328426587,-0.086783119492966,0.913216880507034,1.2363580151491729,-0.2613653413353333,1.1840635000000002,1.1734994,1,1.0,-0.0026842238541404,0.9434556100392106,0.9132168805071115,-0.16285492590531012
2020-09-17,1.18122,1.18524,1.1736,1.18422,0.0022851919561244,0.0022825848760164,-0.0846962436234343,0.9153037563765656,1.2363580151491729,-0.2596774193548381,1.1839495000000002,1.1746101999999998,1,1.0,0.0022851919561244,0.9456115872102328,0.9153037563766434,-0.16094188871587972
2020-09-18,1.18436,1.18705,1.1825,1.1839,-0.0002702200604618,-0.0002702565764807,-0.0849435770598233,0.9150564229401766,1.2363580151491729,-0.2598774693673413,1.1841655000000002,1.1756959999999999,1,1.0,-0.0002702200604618,0.9453560639899634,0.9150564229402544,-0.16116861904944188
2020-09-21,1.18411,1.18719,1.173,1.1769,-0.0059126615423599,-0.0059302105339738,-0.0903539959808311,0.9096460040191688,1.2363580151491729,-0.2642535633908471,1.1840425,1.1765444,1,1.0,-0.0059126615423599,0.9397664935465733,0.9096460040192461,-0.16612834509611285
2020-09-22,1.17667,1.17725,1.169,1.17057,-0.0053785368340555,-0.0053930532380326,-0.0952465605193997,0.9047534394806004,1.2363580151491729,-0.2682108027006745,1.1834075,1.1771398,1,1.0,-0.0053785368340555,0.9347119248456218,0.9047534394806772,-0.17061335450688825
2020-09-23,1.17041,1.1719,1.1648,1.16588,-0.0040065950776118,-0.0040146429833287,-0.098871541196475,0.901128458803525,1.2363580151491729,-0.2711427856964234,1.1825265,1.1776374,1,1.0,-0.0040065950776118,0.9309669126485502,0.9011284588036016,-0.17393637095815798
2020-09-24,1.16585,1.1687,1.1625,1.1668,0.0007891035097951,0.0007887923313111,-0.0981604575668568,0.9018395424331432,1.2363580151491729,-0.2705676419104771,1.1817815,1.1782052,1,1.0,0.0007891035097951,0.9317015419068243,0.9018395424332197,-0.173284521249167
2020-09-25,1.16692,1.16851,1.1611,1.163,-0.0032567706547823,-0.0032620854749019,-0.1010975421239754,0.8989024578760245,1.2363580151491729,-0.2729432358089517,1.1804275,1.1786146,1,1.0,-0.0032567706547823,0.9286672036661268,0.898902457876101,-0.17597694396021699
2020-09-28,1.16265,1.168,1.1613,1.16618,0.0027343078245916,0.0027305764053034,-0.0986396660998604,0.9013603339001396,1.2363580151491729,-0.2709552388097018,1.1790515000000001,1.1790458000000001,1,1.0,0.0027343078245916,0.9312064656675526,0.9013603339002163,-0.17372381127044356
2020-09-29,1.1663,1.17455,1.166,1.1739,0.0066199043029377,0.0065980889605085,-0.0926727469469774,0.9073272530530224,1.2363580151491729,-0.2661290322580639,1.1781615,1.1794606,0,1.0,0.0066199043029377,0.9373709633565487,0.9073272530530998,-0.16825394197325777
2020-09-30,1.17388,1.1755,1.1683,1.17223,-0.0014226083993524,-0.0014236212674051,-0.0939635183181321,0.906036481681868,1.2363580151491729,-0.2671730432608146,1.17751,1.1797659999999999,0,0.0,-0.0,0.9373709633565487,0.9060364816819452,-0.16825394197325777
2020-10-01,1.17234,1.17696,1.1715,1.17432,0.0017829265587809,0.0017813390319064,-0.092348121811717,0.907651878188283,1.2363580151491729,-0.2658664666166537,1.1770010000000002,1.1800503999999998,0,0.0,0.0,0.9373709633565487,0.9076518781883604,-0.16825394197325777
2020-10-02,1.17444,1.1748,1.1694,1.1716,-0.0023162340758907,-0.0023189206953994,-0.0944504560210229,0.905549543978977,1.2363580151491729,-0.2675668917229302,1.1763865,1.1801704,0,0.0,-0.0,0.9373709633565487,0.9055495439790543,-0.16825394197325777
2020-10-05,1.17116,1.17975,1.17077,1.17806,0.0055138272447936,0.0054986817469506,-0.0894574122739212,0.9105425877260788,1.2363580151491729,-0.2635283820955232,1.176211,1.1802056,0,0.0,0.0,0.9373709633565487,0.9105425877261565,-0.16825394197325777
2020-10-06,1.17809,1.18077,1.1729,1.1732,-0.0041254265487327,-0.0041339595972329,-0.0932137888390781,0.9067862111609218,1.2363580151491729,-0.2665666416604144,1.1760375,1.1802300000000001,0,0.0,-0.0,0.9373709633565487,0.9067862111609992,-0.16825394197325777
2020-10-07,1.17335,1.1782,1.1723,1.17628,0.0026252983293555,0.0026218582531985,-0.0908332045138347,0.9091667954861652,1.2363580151491729,-0.2646411602900719,1.1758125,1.1801758,0,0.0,0.0,0.9373709633565487,0.9091667954862428,-0.16825394197325777
2020-10-08,1.17625,1.17818,1.1731,1.17574,-0.0004590743700478,-0.0004591797769474,-0.0912505796877409,0.908749420312259,1.2363580151491729,-0.2649787446861709,1.1755015,1.1799948,0,0.0,-0.0,0.9373709633565487,0.9087494203123366,-0.16825394197325777
2020-10-09,1.1758,1.1831,1.17557,1.1826,0.0058346233010699,0.0058176678071824,-0.0859483691451532,0.9140516308548468,1.2363580151491729,-0.2606901725431351,1.175405,1.1801048,0,0.0,0.0,0.9373709633565487,0.9140516308549248,-0.16825394197325777
2020-10-12,1.18137,1.18268,1.1785,1.1814,-0.0010147133434805,-0.0010152285135947,-0.0868758695316118,0.913124130468388,1.2363580151491729,-0.2614403600900219,1.1751500000000001,1.1802168,0,0.0,-0.0,0.9373709633565487,0.9131241304684662,-0.16825394197325777
2020-10-13,1.18127,1.18154,1.1728,1.1744,-0.0059251735229387,-0.0059427970128835,-0.0922862884526196,0.9077137115473805,1.2363580151491729,-0.2658164541135277,1.1746349999999999,1.180109,0,0.0,-0.0,0.9373709633565487,0.907713711547458,-0.16825394197325777
2020-10-14,1.17428,1.1771,1.17184,1.1747,0.0002554495912805,0.000255416969589,-0.0920544133560051,0.9079455866439948,1.2363580151491729,-0.2656289072268062,1.1742940000000002,1.179859,0,0.0,0.0,0.9373709633565487,0.9079455866440725,-0.16825394197325777
2020-10-15,1.17472,1.17578,1.1687,1.1709,-0.003234868477058,-0.0032401119751613,-0.0949914979131237,0.9050085020868762,1.2363580151491729,-0.2680045011252808,1.1736280000000001,1.1795149999999999,0,0.0,-0.0,0.9373709633565487,0.9050085020869537,-0.16825394197325777
