,open,high,low,close,simple_return,log_return,cum_return,equity_curve,rolling_peak,drawdown,SMA_20,SMA_50,RSI_14,signal,position,trade,strategy_return,strategy_equity,buy_hold
2008-05-12,1.5468,1.557,1.5366,1.5541,0.0039405684754521,0.0039328247718937,0.2011902921626216,1.2011902921626216,1.2363580151491729,-0.020624205947590474,1.565545,1.5626740000000001,29.59641255605382,0,0.0,0.0,0.0,1.0755088455470108,1.2011902921626292
2008-05-13,1.554,1.5564,1.5431,1.5469,-0.0046329065053729,-0.004643671678947,0.1956252898438706,1.1956252898438706,1.2363580151491729,-0.020624205947590474,1.563945,1.5631819999999998,30.697674418604606,0,0.0,0.0,-0.0,1.0755088455470108,1.1956252898438782
2008-05-14,1.5469,1.5484,1.5396,1.548,0.0007110996185921,0.0007108469070533,0.1964754985314578,1.1964754985314578,1.2363580151491729,-0.020624205947590474,1.5616349999999999,1.563618,38.749999999999986,0,0.0,0.0,0.0,1.0755088455470108,1.1964754985314654
2008-05-15,1.5476,1.5547,1.5419,1.5444,-0.0023255813953488,-0.0023282897595911,0.1936929973720822,1.1936929973720822,1.2363580151491729,-0.020624205947590474,1.55939,1.563732,39.33102652825839,0,0.0,0.0,-0.0,1.0755088455470108,1.19369299737209
2008-05-16,1.5441,1.5599,1.5437,1.5576,0.0085470085470085,0.0085106896679086,0.2038955016231256,1.2038955016231256,1.2363580151491729,-0.020624205947590474,1.55819,1.5641900000000002,46.05128205128216,0,0.0,0.0,0.0,1.0755088455470108,1.2038955016231334
2008-05-19,1.5584,1.5632,1.5486,1.5509,-0.004301489470981,-0.0043107674925828,0.1987169577987322,1.1987169577987322,1.2363580151491729,-0.020624205947590474,1.5562,1.5645060000000002,47.06498951781969,0,0.0,0.0,-0.0,1.0755088455470108,1.1987169577987402
2008-05-20,1.5534,1.5679,1.5505,1.5652,0.0092204526404022,0.0091782037708501,0.2097696707373626,1.2097696707373626,1.2363580151491729,-0.020624205947590474,1.5544799999999999,1.5651359999999999,51.62835249042138,0,0.0,0.0,0.0,1.0755088455470108,1.2097696707373706
2008-05-21,1.5651,1.5684,1.5644,1.5666,0.0008944543828264,0.0008940545968807,0.2108517545215642,1.2108517545215642,1.2363580151491729,-0.020624205947590474,1.5533899999999998,1.565348,60.90308370044053,0,0.0,0.0,0.0,1.0755088455470108,1.2108517545215722
2008-05-22,1.5806,1.5807,1.5692,1.5723,0.0036384527001149,0.0036318495430921,0.2152573813572422,1.2152573813572425,1.2363580151491729,-0.020624205947590474,1.5536150000000002,1.5655459999999999,66.23235613463623,0,0.0,0.0,0.0,1.0755088455470108,1.2152573813572503
2008-05-23,1.5723,1.5793,1.5699,1.5763,0.0025440437575525,0.0025408131562663,0.2183490493121038,1.218349049312104,1.2363580151491729,-0.020624205947590474,1.5542850000000001,1.565726,64.97747747747741,0,0.0,0.0,0.0,1.0755088455470108,1.2183490493121119
2008-05-26,1.5768,1.5791,1.5741,1.5772,0.0005709573050813,0.0005707943709752,0.2190446746019476,1.2190446746019477,1.2363580151491729,-0.020624205947590474,1.55488,1.565808,63.96292004634991,0,0.0,0.0,0.0,1.0755088455470108,1.2190446746019556
2008-05-27,1.5771,1.5817,1.5671,1.5676,-0.0060867359878263,-0.0061053356779955,0.2116246715102798,1.21162467151028,1.2363580151491729,-0.020624205947590474,1.5554350000000001,1.5659200000000002,67.07168894289181,0,0.0,0.0,-0.0,1.0755088455470108,1.2116246715102879
2008-05-28,1.5677,1.5759,1.5607,1.5647,-0.0018499617249299,-0.0018516750174649,0.209383212243005,1.209383212243005,1.2363580151491729,-0.020624205947590474,1.55558,1.5659240000000003,64.45497630331744,0,0.0,0.0,-0.0,1.0755088455470108,1.209383212243013
2008-05-29,1.5647,1.5663,1.5485,1.5511,-0.0086917619991052,-0.0087297556773064,0.1988715411964754,1.1988715411964754,1.2363580151491729,-0.020624205947590474,1.555795,1.5660859999999999,51.71650055370978,0,0.0,0.0,-0.0,1.0755088455470108,1.1988715411964834
2008-05-30,1.5511,1.5568,1.5462,1.5554,0.0027722261620786,0.0027683906301378,0.2021950842479518,1.202195084247952,1.2363580151491729,-0.020624205947590474,1.556445,1.56633,50.73446327683608,0,0.0,0.0,0.0,1.0755088455470108,1.2021950842479598
2008-06-02,1.5561,1.5589,1.5486,1.5539,-0.0009643821525008,-0.0009648474681543,0.2010357087648788,1.2010357087648789,1.2363580151491729,-0.020624205947590474,1.556655,1.5665460000000002,54.22705314009668,0,0.0,0.0,-0.0,1.0755088455470108,1.2010357087648869
2008-06-03,1.5535,1.5627,1.5409,1.5433,-0.0068215457880173,-0.0068449188859027,0.1928427886844954,1.1928427886844954,1.2363580151491729,-0.020624205947590474,1.556165,1.566114,47.45395449620794,0,0.0,0.0,-0.0,1.0755088455470108,1.1928427886845034
2008-06-04,1.5441,1.5481,1.5418,1.5425,-0.0005183697272078,-0.0005185041272428,0.1922244550935232,1.1922244550935233,1.2363580151491729,-0.020624205947590474,1.5563150000000001,1.565274,48.938547486033514,0,0.0,0.0,-0.0,1.0755088455470108,1.1922244550935313
2008-06-05,1.5424,1.5599,1.5365,1.5582,0.0101782820097244,0.0101268321172148,0.2043592518163552,1.2043592518163553,1.2363580151491729,-0.020624205947590474,1.55721,1.564884,50.32608695652171,0,0.0,0.0,0.0,1.0755088455470108,1.2043592518163633
2008-06-06,1.5582,1.5777,1.5572,1.5777,0.0125144397381593,0.0124367813666503,0.2194311330963056,1.2194311330963057,1.2363580151491729,-0.020624205947590474,1.558695,1.564848,62.78625954198481,0,0.0,0.0,0.0,1.0755088455470108,1.219431133096314
2008-06-09,1.5784,1.5842,1.5617,1.5641,-0.008620143246498,-0.0086575115832123,0.208919462049776,1.208919462049776,1.2363580151491729,-0.020624205947590474,1.559195,1.564606,49.471661863592765,0,0.0,0.0,-0.0,1.0755088455470108,1.2089194620497843
2008-06-10,1.564,1.5653,1.5439,1.5454,-0.0119557573045201,-0.0120278021807123,0.1944659143607978,1.194465914360798,1.2363580151491729,-0.020624205947590474,1.55912,1.5642759999999998,41.26853377265243,0,0.0,0.0,-0.0,1.0755088455470108,1.194465914360806
2008-06-11,1.5456,1.5585,1.5453,1.5556,0.0066002329493981,0.0065785467821086,0.202349667645695,1.202349667645695,1.2363580151491729,-0.020624205947590474,1.5595,1.564008,43.36775218427325,0,0.0,0.0,0.0,1.0755088455470108,1.2023496676457033
2008-06-12,1.5556,1.5565,1.538,1.5449,-0.0068783749035742,-0.0069021399635882,0.19407945586644,1.19407945586644,1.2363580151491729,-0.020624205947590474,1.559525,1.563542,38.159879336349896,0,0.0,0.0,-0.0,1.0755088455470108,1.1940794558664483
2008-06-13,1.5449,1.548,1.5304,1.538,-0.0044663084989319,-0.0044763122524146,0.1887463286443038,1.188746328644304,1.2363580151491729,-0.020624205947590474,1.558545,1.562828,35.8585858585859,0,0.0,0.0,-0.0,1.0755088455470108,1.1887463286443118
2008-06-16,1.5392,1.5517,1.5346,1.5467,0.0056566970091027,0.0056407579785048,0.195470706446128,1.195470706446128,1.2363580151491729,-0.020624205947590474,1.558335,1.5623540000000002,42.41103848946982,0,0.0,0.0,0.0,1.0755088455470108,1.195470706446136
2008-06-17,1.5468,1.555,1.546,1.5505,0.0024568436025085,0.0024538304964094,0.1984077910032466,1.198407791003247,1.2363580151491729,-0.020624205947590474,1.5576,1.5619580000000002,44.87734487734488,0,0.0,0.0,0.0,1.0755088455470108,1.1984077910032547
2008-06-18,1.5505,1.5537,1.5462,1.5524,0.001225411157691,0.0012246609542475,0.1998763332818058,1.199876333281806,1.2363580151491729,-0.020624205947590474,1.55689,1.561336,50.51221434200161,0,0.0,0.0,0.0,1.0755088455470108,1.1998763332818139
2008-06-19,1.557,1.5585,1.5466,1.5501,-0.0014815769131666,-0.0014826755335025,0.1980986242077604,1.1980986242077605,1.2363580151491729,-0.020624205947590474,1.55578,1.560852,47.87830264211375,0,0.0,0.0,-0.0,1.0755088455470108,1.1980986242077685
2008-06-20,1.5501,1.5651,1.5491,1.5607,0.0068382684988064,0.0068149935872591,0.2062915442881436,1.2062915442881437,1.2363580151491729,-0.020624205947590474,1.555,1.560454,52.537313432835795,0,0.0,0.0,0.0,1.0755088455470108,1.2062915442881517
2008-06-23,1.5624,1.5626,1.5468,1.5513,-0.0060229384250657,-0.0060411494782224,0.1990261245942186,1.1990261245942186,1.2363580151491729,-0.020624205947590474,1.5537050000000001,1.5598079999999999,53.01204819277108,0,0.0,0.0,-0.0,1.0755088455470108,1.1990261245942266
2008-06-24,1.5522,1.562,1.5492,1.5569,0.0036098755882163,0.0036033756253433,0.203354459731025,1.203354459731025,1.2363580151491729,-0.020624205947590474,1.55317,1.559368,55.23255813953487,0,0.0,0.0,0.0,1.0755088455470108,1.203354459731033
2008-06-25,1.557,1.5685,1.5537,1.5664,0.0061018690988503,0.0060833280806171,0.2106971711238214,1.2106971711238217,1.2363580151491729,-0.020624205947590474,1.553255,1.5588119999999999,53.12024353120243,0,0.0,0.0,0.0,1.0755088455470108,1.2106971711238297
2008-06-26,1.5665,1.5765,1.563,1.575,0.0054902962206333,0.0054752794834875,0.217344257226774,1.217344257226774,1.2363580151491729,-0.020624205947590474,1.5544499999999999,1.5585259999999999,48.87966804979247,0,0.0,0.0,0.0,1.0755088455470108,1.2173442572267823
2008-06-27,1.5751,1.5793,1.572,1.5793,0.0027301587301586,0.0027264386162754,0.2206678002782502,1.2206678002782505,1.2363580151491729,-0.020624205947590474,1.555645,1.55848,56.83453237410067,0,0.0,0.0,0.0,1.0755088455470108,1.2206678002782585
2008-06-30,1.5785,1.5835,1.5731,1.5754,-0.0024694484898373,-0.002472502606785,0.21765342402226,1.21765342402226,1.2363580151491729,-0.020624205947590474,1.5567199999999999,1.558174,65.56016597510362,0,0.0,0.0,-0.0,1.0755088455470108,1.2176534240222683
2008-07-01,1.5754,1.5824,1.5724,1.5794,0.0025390377047098,0.0025358197942566,0.2207450919771216,1.2207450919771217,1.2363580151491729,-0.020624205947590474,1.558525,1.5577699999999999,63.192904656319186,1,0.0,0.0,0.0,1.0755088455470108,1.2207450919771299
2008-07-02,1.5793,1.589,1.5776,1.589,0.0060782575661644,0.0060598594732354,0.2281650950687896,1.2281650950687897,1.2363580151491729,-0.014867182776083544,1.5608499999999998,1.557782,74.74747474747477,1,1.0,1.0,0.0058782575661644005,1.0818309635558243,1.228165095068798
2008-07-03,1.5891,1.5896,1.5681,1.5696,-0.0122089364380112,-0.0122840777256172,0.2131705054877108,1.2131705054877109,1.2363580151491729,-0.026894606724569305,1.56142,1.5578180000000001,65.55118110236225,1,1.0,0.0,-0.0122089364380112,1.0686229580850988,1.2131705054877189
2008-07-04,1.5696,1.5725,1.5656,1.5704,0.0005096839959224,0.0005095541511525,0.213788839078683,1.213788839078683,1.2363580151491729,-0.02639863047927105,1.561055,1.5579679999999998,62.646744930629715,1,1.0,0.0,0.0005096839959224,1.06916761810451,1.213788839078691
2008-07-07,1.5697,1.5752,1.5611,1.5723,0.0012098828323994,0.0012091515139789,0.2152573813572424,1.2152573813572425,1.2363580151491729,-0.025220686896687286,1.5614649999999999,1.558108,61.87363834422662,1,1.0,0.0,0.0012098828323994,1.070461185650612,1.2152573813572505
2008-07-08,1.5723,1.5738,1.5635,1.5667,-0.0035616612605736,-0.0035680190767888,0.2109290462204363,1.2109290462204363,1.2363580151491729,-0.028692520613775894,1.56253,1.558312,57.4869109947644,1,1.0,0.0,-0.0035616612605736,1.0666485655147326,1.2109290462204443
2008-07-09,1.5666,1.575,1.5649,1.5737,0.0044679900427651,0.0044580382073773,0.2163394651414443,1.2163394651414443,1.2363580151491729,-0.02435272846741493,1.563435,1.55855,61.77644710578845,1,1.0,0.0,0.0044679900427651,1.0714143406845822,1.2163394651414523
2008-07-10,1.5738,1.58,1.5691,1.5784,0.0029865921077714,0.0029821411015867,0.2199721749884067,1.2199721749884067,1.2363580151491729,-0.021438868026287066,1.56511,1.5591819999999998,59.38494167550373,1,1.0,0.0,0.0029865921077714,1.0746142182986238,1.2199721749884147
